12.6, 1028, 1, LTS, VI
558.7, 1925, 2, LTS, V
558.9, 827, 1, RS, VI
561.8, 1513, 1, LTS, III
561.8, 2054, 2, LTS, IV
565.1, 2814, 3, LTS, IV
566.3, 400, 0, LTS, V
566.8, 408, 0, LTS, V
571.2, 1161, 1, LTS, V
572.3, 1031, 1, LTS, VI
574.8, 1918, 2, LTS, V
575.6, 1298, 1, LTS, IV
576.6, 405, 0, LTS, V
577.2, 1304, 1, LTS, IV
577.7, 1293, 1, LTS, IV
578.8, 3309, 4, LTS, VI
582.3, 2820, 3, LTS, IV
582.7, 2543, 3, LTS, VI
584.6, 3447, 4, LTS, V
586.4, 2055, 2, LTS, IV
587, 537, 0, LTS, IV
587.1, 406, 0, LTS, V
587.2, 2553, 3, LTS, VI
591.3, 1305, 1, LTS, IV
597.1, 1169, 1, LTS, V
597.3, 262, 0, LTS, VI
597.4, 3572, 4, LTS, IV
597.5, 3313, 4, LTS, VI
599.3, 2552, 3, LTS, VI
599.3, 3801, 4, LTS, III
599.8, 2821, 3, LTS, IV
602.2, 3043, 3, LTS, III
602.6, 104, 0, RS, VI
602.7, 752, 0, LTS, III
605.9, 2692, 3, LTS, V
606.5, 396, 0, LTS, V
608.6, 266, 0, LTS, VI
611.1, 1780, 2, LTS, VI
614.3, 1030, 1, LTS, VI
616.5, 1930, 2, LTS, V
620, 1792, 2, LTS, VI
620.4, 1917, 2, LTS, V
620.9, 1789, 2, LTS, VI
621.6, 3302, 4, LTS, VI
622, 3311, 4, LTS, VI
624.2, 1170, 1, LTS, V
625.5, 2280, 2, LTS, III
629.1, 394, 0, LTS, V
629.4, 1515, 1, LTS, III
631.3, 3305, 4, LTS, VI
631.9, 2540, 3, LTS, VI
632.9, 2691, 3, LTS, V
633.3, 1306, 1, LTS, IV
633.7, 2276, 2, LTS, III
634.2, 1021, 1, LTS, VI
634.8, 3300, 4, LTS, VI
635.2, 2065, 2, LTS, IV
636.8, 532, 0, LTS, IV
636.9, 1018, 1, LTS, VI
637.5, 401, 0, LTS, V
638.8, 3798, 4, LTS, III
639.1, 2685, 3, LTS, V
640.2, 809, 1, RS, VI
641.2, 258, 0, LTS, VI
644.7, 3035, 3, LTS, III
645.9, 267, 0, LTS, VI
645.9, 270, 0, LTS, VI
648.6, 1519, 1, LTS, III
649.4, 3578, 4, LTS, IV
651.2, 1286, 1, LTS, IV
652.9, 3444, 4, LTS, V
654.3, 1922, 2, LTS, V
654.9, 758, 0, LTS, III
656.8, 1028, 1, LTS, VI
657, 1019, 1, LTS, VI
657.4, 2551, 3, LTS, VI
658.6, 1863, 2, RS, V
658.6, 2539, 3, LTS, VI
662.2, 2274, 2, LTS, III
668.1, 3569, 4, LTS, IV
672, 1782, 2, LTS, VI
672.4, 1784, 2, LTS, VI
672.8, 534, 0, LTS, IV
674, 3576, 4, LTS, IV
674.6, 2050, 2, LTS, IV
678.4, 3587, 4, LTS, IV
682.9, 1790, 2, LTS, VI
686.3, 400, 0, LTS, V
686.7, 1303, 1, LTS, IV
687.8, 3041, 3, LTS, III
687.9, 2811, 3, LTS, IV
688.1, 402, 0, LTS, V
689.2, 3749, 4, RS, III
690.3, 1031, 1, LTS, VI
693, 1156, 1, LTS, V
694.7, 2816, 3, LTS, IV
696.3, 1918, 2, LTS, V
697.5, 1162, 1, LTS, V
699.8, 2821, 3, LTS, IV
700.1, 533, 0, LTS, IV
701.5, 312, 0, RS, V
701.6, 3302, 4, LTS, VI
701.8, 3575, 4, LTS, IV
703.3, 1513, 1, LTS, III
704.5, 543, 0, LTS, IV
708, 1294, 1, LTS, IV
708.1, 2004, 2, RS, IV
709.8, 2825, 3, LTS, IV
710.3, 269, 0, LTS, VI
710.4, 532, 0, LTS, IV
710.9, 3437, 4, LTS, V
711.4, 754, 0, LTS, III
711.6, 3802, 4, LTS, III
711.8, 3573, 4, LTS, IV
714.2, 601, 0, RS, III
714.5, 2692, 3, LTS, V
714.9, 1509, 1, LTS, III
715.6, 3448, 4, LTS, V
718.7, 1298, 1, LTS, IV
719.2, 2216, 2, RS, III
719.8, 752, 0, LTS, III
720, 1780, 2, LTS, VI
720.3, 2812, 3, LTS, IV
720.4, 2051, 2, LTS, IV
721.4, 528, 0, LTS, IV
721.5, 2196, 2, RS, III
722.5, 1170, 1, LTS, V
723.1, 1161, 1, LTS, V
723.1, 1925, 2, LTS, V
724.5, 3588, 4, LTS, IV
725.4, 2817, 3, LTS, IV
726.8, 545, 0, LTS, IV
729.5, 2688, 3, LTS, V
730.8, 2270, 2, LTS, III
732.1, 2053, 2, LTS, IV
732.6, 2052, 2, LTS, IV
734, 1838, 2, RS, V
734.9, 267, 0, LTS, VI
735, 3305, 4, LTS, VI
739.9, 1945, 2, IB, V
742.1, 3452, 4, LTS, V
742.4, 525, 0, LTS, IV
742.5, 1289, 1, LTS, IV
743, 2507, 3, RS, VI
744.3, 256, 0, LTS, VI
745.5, 1930, 2, LTS, V
745.6, 309, 0, RS, V
745.8, 2047, 2, LTS, IV
747.2, 3439, 4, LTS, V
748.1, 1169, 1, LTS, V
749.4, 3038, 3, LTS, III
751.3, 2541, 3, LTS, VI
752.5, 3581, 4, LTS, IV
753.6, 966, 1, RS, VI
753.8, 2543, 3, LTS, VI
756.2, 2081, 2, RS, III
759.8, 1593, 2, RS, VI
761.6, 2691, 3, LTS, V
761.9, 2060, 2, LTS, IV
762.5, 2826, 3, LTS, IV
762.6, 1290, 1, LTS, IV
762.6, 1931, 2, LTS, V
763.4, 2065, 2, LTS, IV
766.3, 1293, 1, LTS, IV
766.7, 3447, 4, LTS, V
767.3, 212, 0, RS, VI
767.3, 2054, 2, LTS, IV
768.2, 2683, 3, LTS, V
768.3, 755, 0, LTS, III
770.5, 260, 0, LTS, VI
770.6, 1299, 1, LTS, IV
771.8, 1514, 1, LTS, III
772.2, 2277, 2, LTS, III
772.6, 3313, 4, LTS, VI
774.2, 2056, 2, LTS, IV
774.9, 3041, 3, LTS, III
775.7, 2811, 3, LTS, IV
776.5, 1228, 1, RS, IV
776.8, 406, 0, LTS, V
777.7, 819, 1, RS, VI
783.1, 2275, 2, LTS, III
783.5, 1789, 2, LTS, VI
783.8, 1155, 1, LTS, V
784.5, 2293, 3, RS, VI
786.2, 1515, 1, LTS, III
789.7, 3577, 4, LTS, IV
789.9, 2689, 3, LTS, V
791.1, 2821, 3, LTS, IV
791.6, 1924, 2, LTS, V
792.8, 2550, 3, LTS, VI
793.9, 3301, 4, LTS, VI
796.2, 2185, 2, RS, III
798.4, 1922, 2, LTS, V
798.7, 1295, 1, LTS, IV
799.1, 257, 0, LTS, VI
799.8, 1023, 1, LTS, VI
800.8, 1513, 1, LTS, III
801.8, 395, 0, LTS, V
802.2, 3576, 4, LTS, IV
802.8, 3586, 4, LTS, IV
802.9, 1158, 1, LTS, V
805.3, 753, 0, LTS, III
805.8, 3314, 4, LTS, VI
807.1, 1030, 1, LTS, VI
808.9, 2685, 3, LTS, V
809.2, 1854, 2, RS, V
811.1, 2687, 3, LTS, V
811.7, 3043, 3, LTS, III
811.8, 396, 0, LTS, V
812.9, 3063, 4, RS, VI
814, 3798, 4, LTS, III
816.1, 2059, 2, LTS, IV
816.3, 1031, 1, LTS, VI
817.5, 2066, 2, LTS, IV
818.2, 402, 0, LTS, V
819.9, 270, 0, LTS, VI
820.2, 1926, 2, LTS, V
821, 3582, 4, LTS, IV
822.8, 3587, 4, LTS, IV
823.6, 267, 0, LTS, VI
824.2, 2175, 2, RS, III
825.8, 3311, 4, LTS, VI
826, 2280, 2, LTS, III
828.1, 3458, 4, IB, V
829.8, 1792, 2, LTS, VI
830.2, 1157, 1, LTS, V
833.7, 2679, 3, LTS, V
834.2, 1780, 2, LTS, VI
834.9, 3452, 4, LTS, V
835.4, 2052, 2, LTS, IV
835.8, 3802, 4, LTS, III
837.1, 1286, 1, LTS, IV
838, 1092, 1, RS, V
838.5, 1167, 1, LTS, V
839.6, 758, 0, LTS, III
841.3, 2949, 3, RS, III
841.7, 766, 1, RS, VI
842, 1930, 2, LTS, V
843.5, 1928, 2, LTS, V
845.9, 61, 0, RS, VI
845.9, 1165, 1, LTS, V
846.9, 258, 0, LTS, VI
848.4, 1292, 1, LTS, IV
850.4, 2688, 3, LTS, V
851.7, 2051, 2, LTS, IV
853.3, 2544, 3, LTS, VI
853.4, 1163, 1, LTS, V
855.6, 409, 0, LTS, V
858.8, 528, 0, LTS, IV
859.5, 3312, 4, LTS, VI
860.4, 537, 0, LTS, IV
862.1, 754, 0, LTS, III
863, 2815, 3, LTS, IV
863.1, 260, 0, LTS, VI
864.4, 3300, 4, LTS, VI
865.1, 1021, 1, LTS, VI
866.1, 538, 0, LTS, IV
867, 532, 0, LTS, IV
867.8, 3804, 4, LTS, III
868.8, 3041, 3, LTS, III
871.4, 2808, 3, LTS, IV
871.6, 1783, 2, LTS, VI
877.6, 1230, 1, RS, IV
879.8, 394, 0, LTS, V
880.2, 3796, 4, LTS, III
881.5, 3304, 4, LTS, VI
882.3, 3448, 4, LTS, V
884.4, 1298, 1, LTS, IV
884.5, 1918, 2, LTS, V
885, 3569, 4, LTS, IV
886, 1332, 1, RS, III
887.5, 2550, 3, LTS, VI
888.7, 1303, 1, LTS, IV
888.8, 1019, 1, LTS, VI
888.8, 1782, 2, LTS, VI
888.9, 2541, 3, LTS, VI
889.3, 1305, 1, LTS, IV
890.1, 2276, 2, LTS, III
890.8, 1791, 2, LTS, VI
892.8, 1922, 2, LTS, V
892.9, 1164, 1, LTS, V
893.7, 1166, 1, LTS, V
893.7, 1779, 2, LTS, VI
895.3, 2047, 2, LTS, IV
896.2, 1515, 1, LTS, III
896.5, 2678, 3, LTS, V
896.9, 1170, 1, LTS, V
899.6, 2814, 3, LTS, IV
900.7, 2053, 2, LTS, IV
902.6, 2813, 3, LTS, IV
902.9, 3581, 4, LTS, IV
905.3, 2691, 3, LTS, V
910.8, 1916, 2, LTS, V
911.7, 3801, 4, LTS, III
912, 1789, 2, LTS, VI
913, 1169, 1, LTS, V
913, 2368, 3, RS, VI
913.3, 2552, 3, LTS, VI
916.5, 1513, 1, LTS, III
918.5, 1519, 1, LTS, III
918.9, 2816, 3, LTS, IV
919.7, 1784, 2, LTS, VI
920.1, 3586, 4, LTS, IV
920.3, 613, 0, RS, III
920.6, 408, 0, LTS, V
920.7, 2067, 2, LTS, IV
920.9, 270, 0, LTS, VI
925.1, 3577, 4, LTS, IV
929.5, 401, 0, LTS, V
930, 3306, 4, LTS, VI
930.2, 3452, 4, LTS, V
932.1, 1293, 1, LTS, IV
933, 2543, 3, LTS, VI
937, 3314, 4, LTS, VI
937.3, 1518, 1, LTS, III
939.6, 1780, 2, LTS, VI
939.8, 1631, 2, RS, VI
939.8, 2551, 3, LTS, VI
939.9, 752, 0, LTS, III
940.9, 1028, 1, LTS, VI
940.9, 3439, 4, LTS, V
941.9, 2060, 2, LTS, IV
942.1, 2689, 3, LTS, V
942.6, 1790, 2, LTS, VI
942.7, 1917, 2, LTS, V
943.2, 2826, 3, LTS, IV
945, 1925, 2, LTS, V
947.5, 430, 0, IB, V
950, 203, 0, RS, VI
953.4, 267, 0, LTS, VI
953.4, 2812, 3, LTS, IV
954.2, 2815, 3, LTS, IV
957.1, 2274, 2, LTS, III
959.1, 3572, 4, LTS, IV
960.7, 3440, 4, LTS, V
961.3, 671, 0, RS, III
963.4, 404, 0, LTS, V
963.6, 1521, 1, LTS, III
963.7, 534, 0, LTS, IV
964.8, 529, 0, LTS, IV
965.1, 1432, 1, RS, III
965.4, 2280, 2, LTS, III
969.9, 2276, 2, LTS, III
970.7, 260, 0, LTS, VI
970.7, 3450, 4, LTS, V
976.7, 3302, 4, LTS, VI
977.3, 427, 0, IB, V
977.5, 400, 0, LTS, V
978.2, 1186, 1, IB, V
981.4, 3576, 4, LTS, IV
981.8, 3304, 4, LTS, VI
982.1, 3311, 4, LTS, VI
984.9, 1090, 1, RS, V
988, 1513, 1, LTS, III
990, 1066, 1, RS, V
992, 532, 0, LTS, IV
992.1, 1930, 2, LTS, V
994.3, 1922, 2, LTS, V
994.5, 1104, 1, RS, V
995.9, 1338, 1, RS, III
997.7, 537, 0, LTS, IV
998.7, 262, 0, LTS, VI
999.1, 2055, 2, LTS, IV
