11.3, 2540, 3, LTS, VI
135.6, 383, 0, FS, V
135.6, 1278, 1, FS, IV
135.6, 1898, 2, FS, V
135.6, 2637, 3, FS, V
135.6, 2664, 3, FS, V
135.7, 353, 0, FS, V
135.7, 363, 0, FS, V
135.7, 1324, 1, RS, III
135.7, 1877, 2, FS, V
135.7, 1895, 2, FS, V
135.7, 1903, 2, FS, V
135.8, 1014, 1, FS, VI
135.8, 1017, 1, LTS, VI
135.8, 1288, 1, FS, IV
135.8, 1296, 1, LTS, IV
135.8, 1385, 1, RS, III
135.8, 1413, 1, RS, III
135.8, 1477, 1, FS, III
135.8, 1900, 2, FS, V
135.8, 1907, 2, FS, V
135.8, 2647, 3, FS, V
135.9, 346, 0, FS, V
135.9, 810, 1, RS, VI
135.9, 1332, 1, RS, III
135.9, 1866, 2, FS, V
135.9, 1879, 2, FS, V
135.9, 1885, 2, FS, V
136, 381, 0, FS, V
136, 896, 1, RS, VI
136, 1354, 1, RS, III
136, 1488, 1, FS, III
136, 1908, 2, FS, V
136, 2652, 3, FS, V
136.1, 344, 0, FS, V
136.1, 985, 1, RS, VI
136.1, 1395, 1, RS, III
136.1, 1403, 1, RS, III
136.1, 1515, 1, LTS, III
136.1, 1868, 2, FS, V
136.1, 1904, 2, FS, V
136.1, 1909, 2, FS, V
136.2, 385, 0, FS, V
136.2, 1137, 1, FS, V
136.2, 1283, 1, FS, IV
136.2, 1510, 1, LTS, III
136.2, 2632, 3, FS, V
136.2, 2657, 3, FS, V
136.3, 364, 0, FS, V
136.3, 367, 0, FS, V
136.3, 1887, 2, FS, V
136.3, 1893, 2, FS, V
136.3, 2543, 3, LTS, VI
136.3, 2629, 3, FS, V
136.4, 370, 0, FS, V
136.4, 789, 1, RS, VI
136.4, 1292, 1, FS, IV
136.4, 1421, 1, RS, III
136.4, 1427, 1, RS, III
136.4, 1882, 2, FS, V
136.4, 2642, 3, FS, V
136.4, 2662, 3, FS, V
136.5, 356, 0, FS, V
136.5, 377, 0, FS, V
136.5, 382, 0, FS, V
136.5, 1124, 1, FS, V
136.5, 1474, 1, FS, III
136.5, 1499, 1, FS, III
136.5, 1875, 2, FS, V
136.5, 1892, 2, FS, V
136.6, 348, 0, FS, V
136.6, 765, 1, RS, VI
136.6, 1013, 1, FS, VI
136.6, 1129, 1, FS, V
136.6, 1301, 1, LTS, IV
136.6, 1304, 1, LTS, IV
136.6, 1313, 1, RS, III
136.6, 1470, 1, FS, III
136.6, 1880, 2, FS, V
136.6, 1891, 2, FS, V
136.7, 351, 0, FS, V
136.7, 1113, 1, FS, V
136.7, 1127, 1, FS, V
136.7, 1132, 1, FS, V
136.7, 1142, 1, FS, V
136.7, 1910, 2, FS, V
136.7, 2646, 3, FS, V
136.8, 350, 0, FS, V
136.8, 376, 0, FS, V
136.8, 380, 0, FS, V
136.8, 386, 0, FS, V
136.8, 1105, 1, FS, V
136.8, 1111, 1, FS, V
136.8, 1115, 1, FS, V
136.8, 1121, 1, FS, V
136.8, 1126, 1, FS, V
136.8, 1135, 1, FS, V
136.8, 1136, 1, FS, V
136.8, 1145, 1, FS, V
136.8, 1471, 1, FS, III
136.8, 1481, 1, FS, III
136.8, 1504, 1, FS, III
136.8, 1899, 2, FS, V
136.9, 357, 0, FS, V
136.9, 387, 0, FS, V
136.9, 1000, 1, FS, VI
136.9, 1117, 1, FS, V
136.9, 1119, 1, FS, V
136.9, 1120, 1, FS, V
136.9, 1128, 1, FS, V
136.9, 1130, 1, FS, V
136.9, 1131, 1, FS, V
136.9, 1141, 1, FS, V
136.9, 1143, 1, FS, V
136.9, 1147, 1, FS, V
136.9, 1149, 1, FS, V
136.9, 1171, 1, IB, V
136.9, 1467, 1, FS, III
136.9, 1479, 1, FS, III
136.9, 1763, 2, FS, VI
137, 1138, 1, FS, V
137, 1140, 1, FS, V
137, 1144, 1, FS, V
137, 1146, 1, FS, V
137, 1456, 1, RS, III
137, 1869, 2, FS, V
137, 1896, 2, FS, V
137.1, 359, 0, FS, V
137.1, 1108, 1, FS, V
137.1, 1112, 1, FS, V
137.1, 1116, 1, FS, V
137.1, 1122, 1, FS, V
137.1, 1134, 1, FS, V
137.1, 1191, 1, IB, V
137.1, 1192, 1, IB, V
137.1, 1297, 1, LTS, IV
137.1, 1483, 1, FS, III
137.1, 1890, 2, FS, V
137.1, 2640, 3, FS, V
137.2, 365, 0, FS, V
137.2, 1106, 1, FS, V
137.2, 1107, 1, FS, V
137.2, 1114, 1, FS, V
137.2, 1177, 1, IB, V
137.2, 1306, 1, LTS, IV
137.2, 1331, 1, RS, III
137.2, 1430, 1, RS, III
137.2, 1497, 1, FS, III
137.2, 1509, 1, LTS, III
137.2, 1872, 2, FS, V
137.2, 1878, 2, FS, V
137.2, 2627, 3, FS, V
137.2, 2663, 3, FS, V
137.2, 2667, 3, FS, V
137.3, 355, 0, FS, V
137.3, 1109, 1, FS, V
137.3, 1123, 1, FS, V
137.3, 1125, 1, FS, V
137.3, 1148, 1, FS, V
137.3, 1182, 1, IB, V
137.3, 1183, 1, IB, V
137.3, 1476, 1, FS, III
137.3, 1478, 1, FS, III
137.3, 1484, 1, FS, III
137.3, 1490, 1, FS, III
137.3, 1498, 1, FS, III
137.3, 1501, 1, FS, III
137.4, 1110, 1, FS, V
137.4, 1133, 1, FS, V
137.4, 1174, 1, IB, V
137.4, 1178, 1, IB, V
137.4, 1282, 1, FS, IV
137.4, 1468, 1, FS, III
137.4, 2666, 3, FS, V
137.5, 368, 0, FS, V
137.5, 1170, 1, IB, V
137.5, 1176, 1, IB, V
137.5, 1179, 1, IB, V
137.5, 1362, 1, RS, III
137.5, 1472, 1, FS, III
137.5, 1486, 1, FS, III
137.5, 1494, 1, FS, III
137.5, 1888, 2, FS, V
137.5, 1894, 2, FS, V
137.5, 2636, 3, FS, V
137.6, 362, 0, FS, V
137.6, 366, 0, FS, V
137.6, 375, 0, FS, V
137.6, 1175, 1, IB, V
137.6, 1187, 1, IB, V
137.6, 1281, 1, FS, IV
137.6, 1300, 1, LTS, IV
137.6, 1363, 1, RS, III
137.6, 1502, 1, FS, III
137.6, 1514, 1, LTS, III
137.6, 1881, 2, FS, V
137.6, 1884, 2, FS, V
137.6, 2271, 2, LTS, III
137.7, 369, 0, FS, V
137.7, 384, 0, FS, V
137.7, 1118, 1, FS, V
137.7, 1139, 1, FS, V
137.7, 1480, 1, FS, III
137.7, 1886, 2, FS, V
137.7, 1901, 2, FS, V
137.8, 354, 0, FS, V
137.8, 1169, 1, IB, V
137.8, 1189, 1, IB, V
137.8, 1394, 1, RS, III
137.8, 1482, 1, FS, III
137.8, 1485, 1, FS, III
137.8, 1487, 1, FS, III
137.8, 1491, 1, FS, III
137.8, 1521, 1, LTS, III
137.8, 2659, 3, FS, V
137.9, 253, 0, FS, VI
137.9, 1051, 1, RS, V
137.9, 1167, 1, IB, V
137.9, 1181, 1, IB, V
137.9, 1186, 1, IB, V
137.9, 1870, 2, FS, V
137.9, 1874, 2, FS, V
137.9, 1906, 2, FS, V
137.9, 2645, 3, FS, V
138, 360, 0, FS, V
138, 371, 0, FS, V
138, 378, 0, FS, V
138, 1054, 1, RS, V
138, 1166, 1, IB, V
138, 1185, 1, IB, V
138, 1279, 1, FS, IV
138, 1339, 1, RS, III
138, 1406, 1, RS, III
138, 1473, 1, FS, III
138, 1500, 1, FS, III
138, 1876, 2, FS, V
138.1, 246, 0, FS, VI
138.1, 352, 0, FS, V
138.1, 764, 1, RS, VI
138.1, 1056, 1, RS, V
138.1, 1063, 1, RS, V
138.1, 1073, 1, RS, V
138.1, 1168, 1, IB, V
138.1, 1366, 1, RS, III
138.1, 1423, 1, RS, III
138.1, 1459, 1, RS, III
138.1, 1492, 1, FS, III
138.2, 361, 0, FS, V
138.2, 373, 0, FS, V
138.2, 1173, 1, IB, V
138.2, 1493, 1, FS, III
138.2, 1496, 1, FS, III
138.2, 1505, 1, LTS, III
138.2, 1873, 2, FS, V
138.2, 1889, 2, FS, V
138.2, 1902, 2, FS, V
138.3, 345, 0, FS, V
138.3, 374, 0, FS, V
138.3, 388, 0, FS, V
138.3, 1088, 1, RS, V
138.3, 1180, 1, IB, V
138.3, 1382, 1, RS, III
138.3, 1897, 2, FS, V
138.3, 1905, 2, FS, V
138.4, 349, 0, FS, V
138.4, 1049, 1, RS, V
138.4, 1061, 1, RS, V
138.4, 1066, 1, RS, V
138.4, 1070, 1, RS, V
138.4, 1165, 1, IB, V
138.4, 1188, 1, IB, V
138.4, 1190, 1, IB, V
138.4, 1495, 1, FS, III
138.4, 1867, 2, FS, V
138.4, 1871, 2, FS, V
138.4, 1883, 2, FS, V
138.4, 2651, 3, FS, V
138.4, 2653, 3, FS, V
138.4, 2668, 3, FS, V
138.5, 358, 0, FS, V
138.5, 379, 0, FS, V
138.5, 383, 0, FS, V
138.5, 1291, 1, FS, IV
138.5, 1310, 1, RS, III
138.5, 1340, 1, RS, III
138.5, 1489, 1, FS, III
138.5, 1516, 1, LTS, III
138.5, 1898, 2, FS, V
138.5, 2650, 3, FS, V
138.6, 353, 0, FS, V
138.6, 1047, 1, RS, V
138.6, 1089, 1, RS, V
138.6, 1294, 1, LTS, IV
138.6, 1511, 1, LTS, III
138.6, 1877, 2, FS, V
138.6, 1895, 2, FS, V
138.6, 1903, 2, FS, V
138.6, 2664, 3, FS, V
138.7, 1018, 1, LTS, VI
138.7, 1083, 1, RS, V
138.7, 1093, 1, RS, V
138.7, 1184, 1, IB, V
138.7, 1299, 1, LTS, IV
138.7, 1477, 1, FS, III
138.7, 1517, 1, LTS, III
138.7, 1519, 1, LTS, III
138.7, 1520, 1, LTS, III
138.7, 1900, 2, FS, V
138.7, 1907, 2, FS, V
138.7, 2630, 3, FS, V
138.8, 372, 0, FS, V
138.8, 1038, 1, RS, V
138.8, 1094, 1, RS, V
138.8, 1098, 1, RS, V
138.8, 1099, 1, RS, V
138.8, 1298, 1, LTS, IV
138.8, 1416, 1, RS, III
138.8, 1866, 2, FS, V
138.8, 1879, 2, FS, V
138.8, 1885, 2, FS, V
138.9, 381, 0, FS, V
138.9, 1035, 1, RS, V
138.9, 1092, 1, RS, V
138.9, 1356, 1, RS, III
138.9, 1383, 1, RS, III
138.9, 1417, 1, RS, III
138.9, 1442, 1, RS, III
138.9, 1464, 1, RS, III
138.9, 1488, 1, FS, III
138.9, 1908, 2, FS, V
139, 344, 0, FS, V
139, 1036, 1, RS, V
139, 1037, 1, RS, V
139, 1050, 1, RS, V
139, 1072, 1, RS, V
139, 1293, 1, FS, IV
139, 1295, 1, LTS, IV
139, 1451, 1, RS, III
139, 1904, 2, FS, V
139, 1909, 2, FS, V
139.1, 385, 0, FS, V
139.1, 706, 0, FS, III
139.1, 1042, 1, RS, V
139.1, 1043, 1, RS, V
139.1, 1048, 1, RS, V
139.1, 1057, 1, RS, V
139.1, 1058, 1, RS, V
139.1, 1076, 1, RS, V
139.1, 1097, 1, RS, V
139.1, 1101, 1, RS, V
139.1, 1137, 1, FS, V
139.1, 1475, 1, FS, III
139.1, 2632, 3, FS, V
139.2, 347, 0, FS, V
139.2, 364, 0, FS, V
139.2, 367, 0, FS, V
139.2, 1041, 1, RS, V
139.2, 1045, 1, RS, V
139.2, 1055, 1, RS, V
139.2, 1071, 1, RS, V
139.2, 1085, 1, RS, V
139.2, 1507, 1, LTS, III
139.2, 1893, 2, FS, V
139.3, 370, 0, FS, V
139.3, 1039, 1, RS, V
139.3, 1052, 1, RS, V
139.3, 1087, 1, RS, V
139.3, 1090, 1, RS, V
139.3, 1280, 1, FS, IV
139.3, 1447, 1, RS, III
139.3, 1882, 2, FS, V
139.4, 377, 0, FS, V
139.4, 382, 0, FS, V
139.4, 1059, 1, RS, V
139.4, 1060, 1, RS, V
139.4, 1075, 1, RS, V
139.4, 1080, 1, RS, V
139.4, 1082, 1, RS, V
139.4, 1124, 1, FS, V
139.4, 1469, 1, FS, III
139.4, 1474, 1, FS, III
139.4, 1513, 1, LTS, III
139.4, 2634, 3, FS, V
139.5, 346, 0, FS, V
139.5, 348, 0, FS, V
139.5, 1095, 1, RS, V
139.5, 1096, 1, RS, V
139.5, 1129, 1, FS, V
139.5, 1470, 1, FS, III
139.5, 1880, 2, FS, V
139.6, 1062, 1, RS, V
139.6, 1065, 1, RS, V
139.6, 1091, 1, RS, V
139.6, 1113, 1, FS, V
139.6, 1127, 1, FS, V
139.6, 1132, 1, FS, V
139.6, 1142, 1, FS, V
139.6, 1305, 1, LTS, IV
139.6, 1407, 1, RS, III
139.6, 1461, 1, RS, III
139.7, 376, 0, FS, V
139.7, 1068, 1, RS, V
139.7, 1105, 1, FS, V
139.7, 1111, 1, FS, V
139.7, 1115, 1, FS, V
139.7, 1121, 1, FS, V
139.7, 1126, 1, FS, V
139.7, 1135, 1, FS, V
139.7, 1136, 1, FS, V
139.7, 1145, 1, FS, V
139.7, 1311, 1, RS, III
139.7, 1504, 1, FS, III
139.7, 1899, 2, FS, V
139.8, 380, 0, FS, V
139.8, 387, 0, FS, V
139.8, 1078, 1, RS, V
139.8, 1117, 1, FS, V
139.8, 1119, 1, FS, V
139.8, 1120, 1, FS, V
139.8, 1128, 1, FS, V
139.8, 1130, 1, FS, V
139.8, 1131, 1, FS, V
139.8, 1141, 1, FS, V
139.8, 1143, 1, FS, V
139.8, 1147, 1, FS, V
139.8, 1149, 1, FS, V
139.8, 1302, 1, LTS, IV
139.8, 1375, 1, RS, III
139.8, 1467, 1, FS, III
139.8, 2652, 3, FS, V
139.9, 1138, 1, FS, V
139.9, 1140, 1, FS, V
139.9, 1144, 1, FS, V
139.9, 1146, 1, FS, V
139.9, 1869, 2, FS, V
139.9, 1896, 2, FS, V
140, 350, 0, FS, V
140, 363, 0, FS, V
140, 1108, 1, FS, V
140, 1112, 1, FS, V
140, 1116, 1, FS, V
140, 1122, 1, FS, V
140, 1134, 1, FS, V
140, 1499, 1, FS, III
140, 1868, 2, FS, V
140, 1890, 2, FS, V
140, 2662, 3, FS, V
140.1, 1033, 1, RS, V
140.1, 1106, 1, FS, V
140.1, 1107, 1, FS, V
140.1, 1114, 1, FS, V
140.1, 1433, 1, RS, III
140.2, 359, 0, FS, V
140.2, 1104, 1, RS, V
140.2, 1109, 1, FS, V
140.2, 1123, 1, FS, V
140.2, 1125, 1, FS, V
140.2, 1148, 1, FS, V
140.2, 1307, 1, RS, III
140.2, 1476, 1, FS, III
140.2, 1501, 1, FS, III
140.2, 1755, 2, FS, VI
140.2, 1878, 2, FS, V
140.2, 2638, 3, FS, V
140.3, 1110, 1, FS, V
140.3, 1133, 1, FS, V
140.3, 1171, 1, IB, V
140.3, 2643, 3, FS, V
140.4, 368, 0, FS, V
140.4, 802, 1, RS, VI
140.4, 1471, 1, FS, III
140.4, 1872, 2, FS, V
140.4, 1888, 2, FS, V
140.4, 1894, 2, FS, V
140.4, 2646, 3, FS, V
140.4, 2647, 3, FS, V
140.5, 375, 0, FS, V
140.5, 753, 0, LTS, III
140.5, 1191, 1, IB, V
140.5, 1192, 1, IB, V
140.5, 1346, 1, RS, III
140.5, 1438, 1, RS, III
140.5, 1884, 2, FS, V
140.6, 1118, 1, FS, V
140.6, 1139, 1, FS, V
140.6, 1177, 1, IB, V
140.6, 1415, 1, RS, III
140.6, 1881, 2, FS, V
140.6, 1886, 2, FS, V
140.6, 1901, 2, FS, V
140.7, 356, 0, FS, V
140.7, 362, 0, FS, V
140.7, 1182, 1, IB, V
140.7, 1183, 1, IB, V
140.7, 2629, 3, FS, V
140.8, 1174, 1, IB, V
140.8, 1178, 1, IB, V
140.8, 1478, 1, FS, III
140.8, 1491, 1, FS, III
140.8, 1498, 1, FS, III
140.8, 1503, 1, FS, III
140.9, 354, 0, FS, V
140.9, 360, 0, FS, V
140.9, 371, 0, FS, V
140.9, 378, 0, FS, V
140.9, 384, 0, FS, V
140.9, 1170, 1, IB, V
140.9, 1176, 1, IB, V
140.9, 1497, 1, FS, III
140.9, 1515, 1, LTS, III
140.9, 1870, 2, FS, V
140.9, 1876, 2, FS, V
141, 351, 0, FS, V
141, 355, 0, FS, V
141, 1172, 1, IB, V
141, 1175, 1, IB, V
141, 1187, 1, IB, V
141, 1510, 1, LTS, III
141, 2659, 3, FS, V
141, 2663, 3, FS, V
141.1, 365, 0, FS, V
141.1, 1902, 2, FS, V
141.1, 1906, 2, FS, V
141.2, 345, 0, FS, V
141.2, 369, 0, FS, V
141.2, 373, 0, FS, V
141.2, 1169, 1, IB, V
141.2, 1189, 1, IB, V
141.2, 1487, 1, FS, III
141.2, 1502, 1, FS, III
141.2, 1905, 2, FS, V
141.3, 349, 0, FS, V
141.3, 833, 1, RS, VI
141.3, 1167, 1, IB, V
141.3, 1181, 1, IB, V
141.3, 1186, 1, IB, V
141.3, 1351, 1, RS, III
141.3, 1483, 1, FS, III
141.3, 1486, 1, FS, III
141.4, 352, 0, FS, V
141.4, 379, 0, FS, V
141.4, 1166, 1, IB, V
141.4, 1185, 1, IB, V
141.4, 1898, 2, FS, V
141.5, 353, 0, FS, V
141.5, 361, 0, FS, V
141.5, 1877, 2, FS, V
141.6, 1173, 1, IB, V
141.6, 1873, 2, FS, V
141.6, 1874, 2, FS, V
141.6, 1883, 2, FS, V
141.6, 1889, 2, FS, V
141.6, 1897, 2, FS, V
141.6, 1907, 2, FS, V
141.6, 2658, 3, FS, V
141.7, 1365, 1, RS, III
141.7, 1866, 2, FS, V
141.8, 1165, 1, IB, V
141.8, 1188, 1, IB, V
141.8, 1190, 1, IB, V
141.8, 1285, 1, FS, IV
141.8, 1892, 2, FS, V
141.8, 1908, 2, FS, V
141.9, 344, 0, FS, V
141.9, 388, 0, FS, V
141.9, 744, 0, LTS, III
141.9, 1437, 1, RS, III
141.9, 1891, 2, FS, V
141.9, 1904, 2, FS, V
141.9, 1909, 2, FS, V
142, 385, 0, FS, V
142, 1137, 1, FS, V
142, 1490, 1, FS, III
142, 1509, 1, LTS, III
142, 2664, 3, FS, V
142.1, 364, 0, FS, V
142.1, 381, 0, FS, V
142.1, 383, 0, FS, V
142.1, 1893, 2, FS, V
142.2, 357, 0, FS, V
142.2, 370, 0, FS, V
142.2, 1882, 2, FS, V
142.2, 3581, 4, LTS, IV
142.3, 367, 0, FS, V
142.3, 377, 0, FS, V
142.3, 382, 0, FS, V
142.3, 1124, 1, FS, V
142.3, 1358, 1, RS, III
142.3, 1479, 1, FS, III
142.3, 2637, 3, FS, V
142.3, 3789, 4, LTS, III
142.4, 348, 0, FS, V
142.4, 358, 0, FS, V
142.4, 1129, 1, FS, V
142.4, 1867, 2, FS, V
142.4, 1880, 2, FS, V
142.4, 1903, 2, FS, V
142.4, 2657, 3, FS, V
142.5, 1113, 1, FS, V
142.5, 1127, 1, FS, V
142.5, 1132, 1, FS, V
142.5, 1142, 1, FS, V
142.5, 1488, 1, FS, III
142.5, 1895, 2, FS, V
142.5, 1900, 2, FS, V
142.6, 376, 0, FS, V
142.6, 727, 0, FS, III
142.6, 1105, 1, FS, V
142.6, 1111, 1, FS, V
142.6, 1115, 1, FS, V
142.6, 1121, 1, FS, V
142.6, 1126, 1, FS, V
142.6, 1135, 1, FS, V
142.6, 1136, 1, FS, V
142.6, 1145, 1, FS, V
142.6, 1514, 1, LTS, III
142.6, 1521, 1, LTS, III
142.6, 1885, 2, FS, V
142.6, 1899, 2, FS, V
142.7, 380, 0, FS, V
142.7, 387, 0, FS, V
142.7, 1117, 1, FS, V
142.7, 1119, 1, FS, V
142.7, 1120, 1, FS, V
142.7, 1128, 1, FS, V
142.7, 1130, 1, FS, V
142.7, 1131, 1, FS, V
142.7, 1141, 1, FS, V
142.7, 1143, 1, FS, V
142.7, 1147, 1, FS, V
142.7, 1149, 1, FS, V
142.7, 1482, 1, FS, III
142.7, 2649, 3, FS, V
142.8, 346, 0, FS, V
142.8, 374, 0, FS, V
142.8, 1138, 1, FS, V
142.8, 1140, 1, FS, V
142.8, 1144, 1, FS, V
142.8, 1146, 1, FS, V
142.8, 1344, 1, RS, III
142.8, 1370, 1, RS, III
142.8, 1477, 1, FS, III
142.8, 1869, 2, FS, V
142.8, 1896, 2, FS, V
142.8, 2274, 2, LTS, III
142.9, 350, 0, FS, V
142.9, 363, 0, FS, V
142.9, 1108, 1, FS, V
142.9, 1112, 1, FS, V
142.9, 1116, 1, FS, V
142.9, 1122, 1, FS, V
142.9, 1134, 1, FS, V
142.9, 1341, 1, RS, III
142.9, 1879, 2, FS, V
142.9, 1890, 2, FS, V
143, 1106, 1, FS, V
143, 1107, 1, FS, V
143, 1114, 1, FS, V
143, 1470, 1, FS, III
143, 1481, 1, FS, III
143, 1484, 1, FS, III
143, 1485, 1, FS, III
143.1, 359, 0, FS, V
143.1, 1109, 1, FS, V
143.1, 1123, 1, FS, V
143.1, 1125, 1, FS, V
143.1, 1148, 1, FS, V
143.1, 1878, 2, FS, V
143.2, 1110, 1, FS, V
143.2, 1133, 1, FS, V
143.2, 2269, 2, LTS, III
143.3, 368, 0, FS, V
143.3, 711, 0, FS, III
143.3, 1480, 1, FS, III
143.3, 1768, 2, FS, VI
143.3, 1872, 2, FS, V
143.3, 1888, 2, FS, V
143.3, 1894, 2, FS, V
143.4, 375, 0, FS, V
143.4, 742, 0, FS, III
143.4, 750, 0, LTS, III
143.4, 1384, 1, RS, III
143.4, 1409, 1, RS, III
143.4, 1884, 2, FS, V
143.4, 2240, 2, FS, III
143.4, 2260, 2, FS, III
143.5, 724, 0, FS, III
143.5, 1118, 1, FS, V
143.5, 1139, 1, FS, V
143.5, 1499, 1, FS, III
143.5, 1881, 2, FS, V
143.5, 1886, 2, FS, V
143.5, 1901, 2, FS, V
143.5, 2235, 2, FS, III
143.6, 356, 0, FS, V
143.6, 362, 0, FS, V
143.6, 1472, 1, FS, III
143.6, 1501, 1, FS, III
143.6, 1518, 1, LTS, III
143.6, 1887, 2, FS, V
143.7, 386, 0, FS, V
143.7, 1171, 1, IB, V
143.7, 1476, 1, FS, III
143.7, 1868, 2, FS, V
143.7, 2275, 2, LTS, III
143.7, 2280, 2, LTS, III
143.8, 354, 0, FS, V
143.8, 360, 0, FS, V
143.8, 371, 0, FS, V
143.8, 378, 0, FS, V
143.8, 384, 0, FS, V
143.8, 1376, 1, RS, III
143.8, 1870, 2, FS, V
143.8, 1875, 2, FS, V
143.8, 1876, 2, FS, V
143.9, 351, 0, FS, V
143.9, 355, 0, FS, V
143.9, 1191, 1, IB, V
143.9, 1192, 1, IB, V
143.9, 1354, 1, RS, III
143.9, 1491, 1, FS, III
144, 365, 0, FS, V
144, 713, 0, FS, III
144, 1471, 1, FS, III
144, 1902, 2, FS, V
144, 1906, 2, FS, V
144, 2228, 2, FS, III
144, 2237, 2, FS, III
144.1, 345, 0, FS, V
144.1, 366, 0, FS, V
144.1, 369, 0, FS, V
144.1, 373, 0, FS, V
144.1, 721, 0, FS, III
144.1, 1182, 1, IB, V
144.1, 1492, 1, FS, III
144.1, 1905, 2, FS, V
144.1, 2645, 3, FS, V
144.2, 349, 0, FS, V
144.2, 577, 0, RS, III
144.2, 1051, 1, RS, V
144.2, 1064, 1, RS, V
144.2, 1174, 1, IB, V
144.2, 1178, 1, IB, V
144.2, 1483, 1, FS, III
144.3, 352, 0, FS, V
144.3, 379, 0, FS, V
144.3, 1054, 1, RS, V
144.3, 1170, 1, IB, V
144.3, 1176, 1, IB, V
144.3, 1498, 1, FS, III
144.3, 1898, 2, FS, V
144.3, 2229, 2, FS, III
144.4, 353, 0, FS, V
144.4, 361, 0, FS, V
144.4, 1056, 1, RS, V
144.4, 1063, 1, RS, V
144.4, 1073, 1, RS, V
144.4, 1175, 1, IB, V
144.4, 1507, 1, LTS, III
144.4, 1877, 2, FS, V
144.5, 1177, 1, IB, V
144.5, 1453, 1, RS, III
144.5, 1468, 1, FS, III
144.5, 1504, 1, FS, III
144.5, 1873, 2, FS, V
144.5, 1874, 2, FS, V
144.5, 1889, 2, FS, V
144.5, 1897, 2, FS, V
144.5, 1907, 2, FS, V
144.5, 2659, 3, FS, V
144.6, 1088, 1, RS, V
144.6, 1169, 1, IB, V
144.6, 1189, 1, IB, V
144.6, 1467, 1, FS, III
144.6, 1474, 1, FS, III
144.6, 1866, 2, FS, V
144.6, 2242, 2, FS, III
144.7, 745, 0, LTS, III
144.7, 1049, 1, RS, V
144.7, 1066, 1, RS, V
144.7, 1167, 1, IB, V
144.7, 1181, 1, IB, V
144.7, 1186, 1, IB, V
144.7, 1318, 1, RS, III
144.7, 1883, 2, FS, V
144.7, 1908, 2, FS, V
144.7, 2248, 2, FS, III
144.8, 344, 0, FS, V
144.8, 388, 0, FS, V
144.8, 1166, 1, IB, V
144.8, 1871, 2, FS, V
144.8, 1904, 2, FS, V
144.8, 1909, 2, FS, V
144.8, 2249, 2, FS, III
144.8, 2252, 2, FS, III
144.8, 2261, 2, FS, III
144.9, 385, 0, FS, V
144.9, 723, 0, FS, III
144.9, 1047, 1, RS, V
144.9, 1089, 1, RS, V
144.9, 1137, 1, FS, V
144.9, 1496, 1, FS, III
144.9, 2238, 2, FS, III
145, 364, 0, FS, V
145, 372, 0, FS, V
145, 381, 0, FS, V
145, 726, 0, FS, III
145, 1083, 1, RS, V
145, 1093, 1, RS, V
145, 1173, 1, IB, V
145, 1893, 2, FS, V
145, 2264, 2, FS, III
145.1, 370, 0, FS, V
145.1, 1094, 1, RS, V
145.1, 1098, 1, RS, V
145.1, 1882, 2, FS, V
145.1, 1910, 2, FS, V
145.1, 2064, 2, LTS, IV
145.1, 2234, 2, FS, III
145.1, 2257, 2, FS, III
145.2, 367, 0, FS, V
145.2, 377, 0, FS, V
145.2, 382, 0, FS, V
145.2, 1035, 1, RS, V
145.2, 1092, 1, RS, V
145.2, 1124, 1, FS, V
145.2, 1356, 1, RS, III
145.3, 347, 0, FS, V
145.3, 733, 0, FS, III
145.3, 1036, 1, RS, V
145.3, 1050, 1, RS, V
145.3, 1072, 1, RS, V
145.3, 1129, 1, FS, V
145.3, 1473, 1, FS, III
145.3, 1867, 2, FS, V
145.3, 1880, 2, FS, V
145.3, 1903, 2, FS, V
145.4, 1043, 1, RS, V
145.4, 1058, 1, RS, V
145.4, 1097, 1, RS, V
145.4, 1101, 1, RS, V
145.4, 1113, 1, FS, V
145.4, 1127, 1, FS, V
145.4, 1132, 1, FS, V
145.4, 1142, 1, FS, V
145.4, 1314, 1, RS, III
145.4, 1486, 1, FS, III
145.5, 376, 0, FS, V
145.5, 383, 0, FS, V
145.5, 708, 0, FS, III
145.5, 1085, 1, RS, V
145.5, 1105, 1, FS, V
145.5, 1111, 1, FS, V
145.5, 1115, 1, FS, V
145.5, 1121, 1, FS, V
145.5, 1126, 1, FS, V
145.5, 1135, 1, FS, V
145.5, 1136, 1, FS, V
145.5, 1145, 1, FS, V
145.5, 1448, 1, RS, III
145.5, 1519, 1, LTS, III
145.5, 1885, 2, FS, V
145.5, 1899, 2, FS, V
145.5, 2230, 2, FS, III
145.5, 2277, 2, LTS, III
145.6, 348, 0, FS, V
145.6, 380, 0, FS, V
145.6, 387, 0, FS, V
145.6, 757, 0, LTS, III
145.6, 1090, 1, RS, V
145.6, 1117, 1, FS, V
145.6, 1119, 1, FS, V
145.6, 1120, 1, FS, V
145.6, 1128, 1, FS, V
145.6, 1130, 1, FS, V
145.6, 1131, 1, FS, V
145.6, 1141, 1, FS, V
145.6, 1143, 1, FS, V
145.6, 1147, 1, FS, V
145.6, 1149, 1, FS, V
145.6, 1443, 1, RS, III
145.6, 1516, 1, LTS, III
145.7, 358, 0, FS, V
145.7, 717, 0, FS, III
145.7, 1082, 1, RS, V
145.7, 1138, 1, FS, V
145.7, 1140, 1, FS, V
145.7, 1144, 1, FS, V
145.7, 1146, 1, FS, V
