11.1, 1909, 2, LTS, V
114.8, 2203, 2, RS, III
114.8, 3000, 3, FS, III
114.8, 3002, 3, FS, III
114.9, 644, 0, RS, III
114.9, 646, 0, RS, III
114.9, 1283, 1, FS, IV
114.9, 1291, 1, FS, IV
114.9, 1396, 1, RS, III
114.9, 1459, 1, RS, III
114.9, 1476, 1, FS, III
114.9, 2186, 2, RS, III
114.9, 2998, 3, FS, III
114.9, 3302, 4, LTS, VI
115, 626, 0, RS, III
115, 633, 0, RS, III
115, 1118, 1, FS, V
115, 1319, 1, RS, III
115, 1370, 1, RS, III
115, 1380, 1, RS, III
115, 1387, 1, RS, III
115, 1492, 1, FS, III
115, 1506, 1, LTS, III
115, 1515, 1, LTS, III
115, 2048, 2, FS, IV
115.1, 605, 0, RS, III
115.1, 625, 0, RS, III
115.1, 632, 0, RS, III
115.1, 635, 0, RS, III
115.1, 650, 0, RS, III
115.1, 693, 0, RS, III
115.1, 706, 0, RS, III
115.1, 1119, 1, FS, V
115.1, 1121, 1, FS, V
115.1, 1124, 1, FS, V
115.1, 1133, 1, FS, V
115.1, 1141, 1, FS, V
115.1, 1142, 1, FS, V
115.1, 1144, 1, FS, V
115.1, 1146, 1, FS, V
115.1, 1164, 1, IB, V
115.1, 1285, 1, FS, IV
115.1, 1322, 1, RS, III
115.1, 1333, 1, RS, III
115.1, 1371, 1, RS, III
115.1, 1388, 1, RS, III
115.1, 1430, 1, RS, III
115.1, 1457, 1, RS, III
115.1, 1479, 1, FS, III
115.1, 1484, 1, FS, III
115.1, 1487, 1, FS, III
115.1, 1503, 1, FS, III
115.1, 2225, 2, RS, III
115.1, 3011, 3, FS, III
115.2, 623, 0, RS, III
115.2, 676, 0, RS, III
115.2, 683, 0, RS, III
115.2, 1126, 1, FS, V
115.2, 1127, 1, FS, V
115.2, 1129, 1, FS, V
115.2, 1131, 1, FS, V
115.2, 1136, 1, FS, V
115.2, 1284, 1, FS, IV
115.2, 1313, 1, RS, III
115.2, 1336, 1, RS, III
115.2, 1369, 1, RS, III
115.2, 1383, 1, RS, III
115.2, 1427, 1, RS, III
115.2, 1477, 1, FS, III
115.2, 1483, 1, FS, III
115.2, 1485, 1, FS, III
115.2, 2107, 2, RS, III
115.3, 636, 0, RS, III
115.3, 654, 0, RS, III
115.3, 703, 0, RS, III
115.3, 1039, 1, RS, V
115.3, 1122, 1, FS, V
115.3, 1123, 1, FS, V
115.3, 1135, 1, FS, V
115.3, 1137, 1, FS, V
115.3, 1139, 1, FS, V
115.3, 1140, 1, FS, V
115.3, 1143, 1, FS, V
115.3, 1292, 1, FS, IV
115.3, 1321, 1, RS, III
115.3, 1325, 1, RS, III
115.3, 1366, 1, RS, III
115.3, 1385, 1, RS, III
115.3, 1419, 1, RS, III
115.3, 1447, 1, RS, III
115.3, 1480, 1, FS, III
115.3, 1482, 1, FS, III
115.3, 1489, 1, FS, III
115.3, 2191, 2, RS, III
115.4, 602, 0, RS, III
115.4, 662, 0, RS, III
115.4, 1115, 1, FS, V
115.4, 1116, 1, FS, V
115.4, 1132, 1, FS, V
115.4, 1138, 1, FS, V
115.4, 1175, 1, IB, V
115.4, 1309, 1, RS, III
115.4, 1367, 1, RS, III
115.4, 1409, 1, RS, III
115.4, 1421, 1, RS, III
115.4, 1452, 1, RS, III
115.4, 1494, 1, FS, III
115.4, 2071, 2, RS, III
115.4, 2130, 2, RS, III
115.4, 2231, 2, RS, III
115.4, 2814, 3, FS, IV
115.5, 444, 0, RS, IV
115.5, 537, 0, LTS, IV
115.5, 589, 0, RS, III
115.5, 639, 0, RS, III
115.5, 649, 0, RS, III
115.5, 653, 0, RS, III
115.5, 719, 0, FS, III
115.5, 1117, 1, FS, V
115.5, 1125, 1, FS, V
115.5, 1130, 1, FS, V
115.5, 1134, 1, FS, V
115.5, 1397, 1, RS, III
115.5, 1420, 1, RS, III
115.5, 1433, 1, RS, III
115.5, 1444, 1, RS, III
115.5, 1456, 1, RS, III
115.5, 1488, 1, FS, III
115.5, 1495, 1, FS, III
115.5, 2068, 2, RS, III
115.5, 2114, 2, RS, III
115.5, 2147, 2, RS, III
115.5, 2166, 2, RS, III
115.5, 2167, 2, RS, III
115.6, 587, 0, RS, III
115.6, 728, 0, FS, III
115.6, 1120, 1, FS, V
115.6, 1128, 1, FS, V
115.6, 1170, 1, IB, V
115.6, 1190, 1, IB, V
115.6, 1348, 1, RS, III
115.6, 1352, 1, RS, III
115.6, 1358, 1, RS, III
115.6, 1362, 1, RS, III
115.6, 1365, 1, RS, III
115.6, 1372, 1, RS, III
115.6, 1412, 1, RS, III
115.6, 1417, 1, RS, III
115.6, 1424, 1, RS, III
115.6, 1439, 1, RS, III
115.6, 1455, 1, RS, III
115.6, 1471, 1, RS, III
115.6, 1475, 1, RS, III
115.6, 3001, 3, FS, III
115.7, 579, 0, RS, III
115.7, 591, 0, RS, III
115.7, 621, 0, RS, III
115.7, 647, 0, RS, III
115.7, 668, 0, RS, III
115.7, 691, 0, RS, III
115.7, 722, 0, FS, III
115.7, 723, 0, FS, III
115.7, 1145, 1, FS, V
115.7, 1171, 1, IB, V
115.7, 1215, 1, RS, IV
115.7, 1310, 1, RS, III
115.7, 1314, 1, RS, III
115.7, 1323, 1, RS, III
115.7, 1339, 1, RS, III
115.7, 1375, 1, RS, III
115.7, 1418, 1, RS, III
115.7, 1460, 1, RS, III
115.7, 1468, 1, RS, III
115.7, 1490, 1, FS, III
115.7, 2140, 2, RS, III
115.7, 2146, 2, RS, III
115.7, 2197, 2, RS, III
115.8, 652, 0, RS, III
115.8, 696, 0, RS, III
115.8, 1274, 1, RS, IV
115.8, 1357, 1, RS, III
115.8, 1363, 1, RS, III
115.8, 1373, 1, RS, III
115.8, 1379, 1, RS, III
115.8, 1391, 1, RS, III
115.8, 1399, 1, RS, III
115.8, 1408, 1, RS, III
115.8, 1423, 1, RS, III
115.8, 1425, 1, RS, III
115.8, 1432, 1, RS, III
115.8, 1472, 1, RS, III
115.8, 1509, 1, LTS, III
115.8, 2045, 2, FS, IV
115.8, 2099, 2, RS, III
115.8, 2234, 2, RS, III
115.8, 2245, 2, FS, III
115.8, 3006, 3, FS, III
115.9, 363, 0, FS, V
115.9, 562, 0, RS, III
115.9, 573, 0, RS, III
115.9, 611, 0, RS, III
115.9, 685, 0, RS, III
115.9, 729, 0, FS, III
115.9, 733, 0, FS, III
115.9, 740, 0, FS, III
115.9, 1178, 1, IB, V
115.9, 1180, 1, IB, V
115.9, 1360, 1, RS, III
115.9, 1394, 1, RS, III
115.9, 1416, 1, RS, III
115.9, 1426, 1, RS, III
115.9, 1437, 1, RS, III
115.9, 1438, 1, RS, III
115.9, 1449, 1, RS, III
115.9, 1473, 1, RS, III
115.9, 1883, 2, FS, V
115.9, 2074, 2, RS, III
115.9, 2189, 2, RS, III
115.9, 2206, 2, RS, III
115.9, 2248, 2, FS, III
115.9, 2254, 2, FS, III
115.9, 3018, 3, FS, III
115.9, 3024, 3, FS, III
116, 357, 0, FS, V
116, 666, 0, RS, III
116, 716, 0, FS, III
116, 726, 0, FS, III
116, 737, 0, FS, III
116, 1329, 1, RS, III
116, 1332, 1, RS, III
116, 1346, 1, RS, III
116, 1361, 1, RS, III
116, 1368, 1, RS, III
116, 1415, 1, RS, III
116, 1431, 1, RS, III
116, 1434, 1, RS, III
116, 1443, 1, RS, III
116, 1445, 1, RS, III
116, 1461, 1, RS, III
116, 1465, 1, RS, III
116, 1497, 1, FS, III
116, 1885, 2, FS, V
116, 2143, 2, RS, III
116, 2216, 2, RS, III
116, 2242, 2, FS, III
116, 3020, 3, FS, III
116.1, 599, 0, RS, III
116.1, 738, 0, FS, III
116.1, 739, 0, FS, III
116.1, 1168, 1, IB, V
116.1, 1184, 1, IB, V
116.1, 1320, 1, RS, III
116.1, 1328, 1, RS, III
116.1, 1335, 1, RS, III
116.1, 1359, 1, RS, III
116.1, 1377, 1, RS, III
116.1, 1381, 1, RS, III
116.1, 1393, 1, RS, III
116.1, 1406, 1, RS, III
116.1, 1411, 1, RS, III
116.1, 1413, 1, RS, III
116.1, 1888, 2, FS, V
116.1, 2132, 2, RS, III
116.1, 2224, 2, RS, III
116.1, 2226, 2, RS, III
116.1, 2252, 2, FS, III
116.1, 2262, 2, FS, III
116.1, 3010, 3, FS, III
116.1, 3016, 3, FS, III
116.2, 360, 0, FS, V
116.2, 370, 0, FS, V
116.2, 376, 0, FS, V
116.2, 566, 0, RS, III
116.2, 624, 0, RS, III
116.2, 715, 0, FS, III
116.2, 725, 0, FS, III
116.2, 731, 0, FS, III
116.2, 736, 0, FS, III
116.2, 742, 0, FS, III
116.2, 1165, 1, IB, V
116.2, 1187, 1, IB, V
116.2, 1326, 1, RS, III
116.2, 1347, 1, RS, III
116.2, 1350, 1, RS, III
116.2, 1355, 1, RS, III
116.2, 1378, 1, RS, III
116.2, 1400, 1, RS, III
116.2, 1404, 1, RS, III
116.2, 1435, 1, RS, III
116.2, 1493, 1, FS, III
116.2, 1496, 1, FS, III
116.2, 1893, 2, FS, V
116.2, 1904, 2, FS, V
116.2, 1905, 2, FS, V
116.2, 1907, 2, FS, V
116.2, 2085, 2, RS, III
116.2, 2121, 2, RS, III
116.2, 2158, 2, RS, III
116.2, 2264, 2, FS, III
116.2, 3003, 3, FS, III
116.2, 3007, 3, FS, III
116.3, 359, 0, FS, V
116.3, 378, 0, FS, V
116.3, 381, 0, FS, V
116.3, 385, 0, FS, V
116.3, 571, 0, RS, III
116.3, 629, 0, RS, III
116.3, 717, 0, FS, III
116.3, 720, 0, FS, III
116.3, 1188, 1, IB, V
116.3, 1287, 1, FS, IV
116.3, 1356, 1, RS, III
116.3, 1382, 1, RS, III
116.3, 1442, 1, RS, III
116.3, 1463, 1, RS, III
116.3, 1470, 1, RS, III
116.3, 1491, 1, FS, III
116.3, 1877, 2, FS, V
116.3, 1878, 2, FS, V
116.3, 1881, 2, FS, V
116.3, 1884, 2, FS, V
116.3, 1897, 2, FS, V
116.3, 1900, 2, FS, V
116.3, 2163, 2, RS, III
116.3, 2232, 2, RS, III
116.3, 2237, 2, FS, III
116.3, 2239, 2, FS, III
116.3, 2244, 2, FS, III
116.3, 2247, 2, FS, III
116.3, 2251, 2, FS, III
116.3, 2258, 2, FS, III
116.3, 3025, 3, FS, III
116.4, 362, 0, FS, V
116.4, 371, 0, FS, V
116.4, 383, 0, FS, V
116.4, 574, 0, RS, III
116.4, 582, 0, RS, III
116.4, 734, 0, FS, III
116.4, 1182, 1, IB, V
116.4, 1280, 1, FS, IV
116.4, 1308, 1, RS, III
116.4, 1327, 1, RS, III
116.4, 1338, 1, RS, III
116.4, 1343, 1, RS, III
116.4, 1345, 1, RS, III
116.4, 1405, 1, RS, III
116.4, 1410, 1, RS, III
116.4, 1466, 1, RS, III
116.4, 1521, 1, LTS, III
116.4, 1876, 2, FS, V
116.4, 1887, 2, FS, V
116.4, 2162, 2, RS, III
116.4, 2172, 2, RS, III
116.4, 2235, 2, RS, III
116.4, 2238, 2, FS, III
116.4, 2250, 2, FS, III
116.5, 368, 0, FS, V
116.5, 380, 0, FS, V
116.5, 382, 0, FS, V
116.5, 615, 0, RS, III
116.5, 724, 0, FS, III
116.5, 732, 0, FS, III
116.5, 1166, 1, IB, V
116.5, 1179, 1, IB, V
116.5, 1324, 1, RS, III
116.5, 1374, 1, RS, III
116.5, 1407, 1, RS, III
116.5, 1422, 1, RS, III
116.5, 1451, 1, RS, III
116.5, 1498, 1, FS, III
116.5, 1889, 2, FS, V
116.5, 2122, 2, RS, III
116.5, 2151, 2, RS, III
116.5, 2246, 2, FS, III
116.5, 3009, 3, FS, III
116.6, 354, 0, FS, V
116.6, 356, 0, FS, V
116.6, 375, 0, FS, V
116.6, 384, 0, FS, V
116.6, 741, 0, FS, III
116.6, 1162, 1, IB, V
116.6, 1163, 1, IB, V
116.6, 1169, 1, IB, V
116.6, 1301, 1, LTS, IV
116.6, 1318, 1, RS, III
116.6, 1331, 1, RS, III
116.6, 1354, 1, RS, III
116.6, 1440, 1, RS, III
116.6, 1450, 1, RS, III
116.6, 1481, 1, FS, III
116.6, 1499, 1, FS, III
116.6, 1895, 2, FS, V
116.6, 1902, 2, FS, V
116.6, 2052, 2, FS, IV
116.6, 2150, 2, RS, III
116.6, 2219, 2, RS, III
116.6, 2256, 2, FS, III
116.6, 2259, 2, FS, III
116.6, 2260, 2, FS, III
116.6, 2261, 2, FS, III
116.7, 358, 0, FS, V
116.7, 365, 0, FS, V
116.7, 372, 0, FS, V
116.7, 373, 0, FS, V
116.7, 663, 0, RS, III
116.7, 730, 0, FS, III
116.7, 1077, 1, RS, V
116.7, 1286, 1, FS, IV
116.7, 1307, 1, RS, III
116.7, 1315, 1, RS, III
116.7, 1341, 1, RS, III
116.7, 1349, 1, RS, III
116.7, 1403, 1, RS, III
116.7, 1446, 1, RS, III
116.7, 1467, 1, RS, III
116.7, 1478, 1, FS, III
116.7, 1882, 2, FS, V
116.7, 1891, 2, FS, V
116.7, 1899, 2, FS, V
116.7, 1901, 2, FS, V
116.7, 2104, 2, RS, III
116.7, 2183, 2, RS, III
116.7, 2241, 2, FS, III
116.7, 2243, 2, FS, III
116.7, 3019, 3, FS, III
116.8, 377, 0, FS, V
116.8, 527, 0, FS, IV
116.8, 698, 0, RS, III
116.8, 1167, 1, IB, V
116.8, 1176, 1, IB, V
116.8, 1183, 1, IB, V
116.8, 1454, 1, RS, III
116.8, 1501, 1, FS, III
116.8, 1886, 2, FS, V
116.8, 1890, 2, FS, V
116.8, 1892, 2, FS, V
116.8, 1896, 2, FS, V
116.8, 2076, 2, RS, III
116.8, 2091, 2, RS, III
116.8, 2165, 2, RS, III
116.8, 2177, 2, RS, III
116.8, 2227, 2, RS, III
116.8, 2240, 2, FS, III
116.9, 355, 0, FS, V
116.9, 361, 0, FS, V
116.9, 364, 0, FS, V
116.9, 366, 0, FS, V
116.9, 374, 0, FS, V
116.9, 555, 0, RS, III
116.9, 721, 0, FS, III
116.9, 1191, 1, IB, V
116.9, 1279, 1, FS, IV
116.9, 1288, 1, FS, IV
116.9, 1330, 1, RS, III
116.9, 1337, 1, RS, III
116.9, 1340, 1, RS, III
116.9, 1392, 1, RS, III
116.9, 1402, 1, RS, III
116.9, 1436, 1, RS, III
116.9, 1513, 1, LTS, III
116.9, 2097, 2, RS, III
116.9, 2173, 2, RS, III
116.9, 3023, 3, FS, III
117, 367, 0, FS, V
117, 530, 0, FS, IV
117, 617, 0, RS, III
117, 727, 0, FS, III
117, 1172, 1, IB, V
117, 1316, 1, RS, III
117, 1395, 1, RS, III
117, 1474, 1, RS, III
117, 1505, 1, LTS, III
117, 1879, 2, FS, V
117, 1880, 2, FS, V
117, 1894, 2, FS, V
117, 1898, 2, FS, V
117, 1903, 2, FS, V
117, 2255, 2, FS, III
117, 3014, 3, FS, III
117.1, 369, 0, FS, V
117.1, 379, 0, FS, V
117.1, 603, 0, RS, III
117.1, 640, 0, RS, III
117.1, 1177, 1, IB, V
117.1, 1186, 1, IB, V
117.1, 1192, 1, IB, V
117.1, 1281, 1, FS, IV
117.1, 1344, 1, RS, III
117.1, 1386, 1, RS, III
117.1, 2063, 2, LTS, IV
117.1, 2263, 2, FS, III
117.2, 572, 0, RS, III
117.2, 609, 0, RS, III
117.2, 687, 0, RS, III
117.2, 1189, 1, IB, V
117.2, 1389, 1, RS, III
117.2, 1428, 1, RS, III
117.2, 1429, 1, RS, III
117.2, 1464, 1, RS, III
117.2, 1906, 2, FS, V
117.2, 2187, 2, RS, III
117.2, 2253, 2, FS, III
117.2, 3005, 3, FS, III
117.2, 3012, 3, FS, III
117.2, 3015, 3, FS, III
117.3, 596, 0, RS, III
117.3, 688, 0, RS, III
117.3, 1173, 1, IB, V
117.3, 1185, 1, IB, V
117.3, 1384, 1, RS, III
117.3, 1401, 1, RS, III
117.3, 2111, 2, RS, III
117.3, 2142, 2, RS, III
117.3, 2170, 2, RS, III
117.3, 2199, 2, RS, III
117.4, 402, 0, IB, V
117.4, 557, 0, RS, III
117.4, 559, 0, RS, III
117.4, 713, 0, RS, III
117.4, 718, 0, FS, III
117.4, 1081, 1, RS, V
117.4, 1174, 1, IB, V
117.4, 1181, 1, IB, V
117.4, 1289, 1, FS, IV
117.4, 1290, 1, FS, IV
117.4, 1317, 1, RS, III
117.4, 1414, 1, RS, III
117.4, 1514, 1, LTS, III
117.4, 2134, 2, RS, III
117.4, 2222, 2, RS, III
117.4, 2233, 2, RS, III
117.4, 3004, 3, FS, III
117.4, 3022, 3, FS, III
117.5, 588, 0, RS, III
117.5, 610, 0, RS, III
117.5, 637, 0, RS, III
117.5, 1334, 1, RS, III
117.5, 1351, 1, RS, III
117.5, 1448, 1, RS, III
117.5, 1453, 1, RS, III
117.5, 1469, 1, RS, III
117.5, 1502, 1, FS, III
117.5, 1517, 1, LTS, III
117.5, 1519, 1, LTS, III
117.5, 2257, 2, FS, III
117.5, 3013, 3, FS, III
117.6, 659, 0, RS, III
117.6, 1282, 1, FS, IV
117.6, 1441, 1, RS, III
117.6, 1500, 1, FS, III
117.6, 1520, 1, LTS, III
117.6, 1936, 2, IB, V
117.6, 2168, 2, RS, III
117.7, 689, 0, RS, III
117.7, 735, 0, FS, III
117.7, 1304, 1, LTS, IV
117.7, 1462, 1, RS, III
117.7, 1486, 1, FS, III
117.7, 2089, 2, RS, III
117.7, 2094, 2, RS, III
117.7, 2139, 2, RS, III
117.7, 2217, 2, RS, III
117.7, 3008, 3, FS, III
117.8, 272, 0, RS, V
117.8, 543, 0, LTS, IV
117.8, 558, 0, RS, III
117.8, 563, 0, RS, III
117.8, 575, 0, RS, III
117.8, 1283, 1, FS, IV
117.8, 1291, 1, FS, IV
117.8, 1293, 1, LTS, IV
117.8, 1476, 1, FS, III
117.8, 1510, 1, LTS, III
117.8, 1798, 2, RS, V
117.8, 2069, 2, RS, III
117.9, 686, 0, RS, III
117.9, 1098, 1, RS, V
117.9, 1118, 1, FS, V
117.9, 1342, 1, RS, III
117.9, 1492, 1, FS, III
117.9, 2149, 2, RS, III
117.9, 2201, 2, RS, III
117.9, 2229, 2, RS, III
118, 286, 0, RS, V
118, 631, 0, RS, III
118, 705, 0, RS, III
118, 1119, 1, FS, V
118, 1121, 1, FS, V
118, 1124, 1, FS, V
118, 1133, 1, FS, V
118, 1141, 1, FS, V
118, 1142, 1, FS, V
118, 1144, 1, FS, V
118, 1146, 1, FS, V
118, 1285, 1, FS, IV
118, 1353, 1, RS, III
118, 1364, 1, RS, III
118, 1376, 1, RS, III
118, 1398, 1, RS, III
118, 1479, 1, FS, III
118, 1484, 1, FS, III
118, 1487, 1, FS, III
118, 1503, 1, FS, III
118, 1512, 1, LTS, III
118, 1937, 2, IB, V
118, 2128, 2, RS, III
118.1, 299, 0, RS, V
118.1, 1126, 1, FS, V
118.1, 1127, 1, FS, V
118.1, 1129, 1, FS, V
118.1, 1131, 1, FS, V
118.1, 1136, 1, FS, V
118.1, 1284, 1, FS, IV
118.1, 1311, 1, RS, III
118.1, 1477, 1, FS, III
118.1, 1483, 1, FS, III
118.1, 1485, 1, FS, III
118.1, 2041, 2, FS, IV
118.1, 2133, 2, RS, III
118.1, 2210, 2, RS, III
118.1, 3021, 3, FS, III
118.2, 274, 0, RS, V
118.2, 314, 0, RS, V
118.2, 423, 0, IB, V
118.2, 656, 0, RS, III
118.2, 1122, 1, FS, V
118.2, 1123, 1, FS, V
118.2, 1135, 1, FS, V
118.2, 1137, 1, FS, V
118.2, 1139, 1, FS, V
118.2, 1140, 1, FS, V
118.2, 1143, 1, FS, V
118.2, 1248, 1, RS, IV
118.2, 1292, 1, FS, IV
118.2, 1390, 1, RS, III
118.2, 1480, 1, FS, III
118.2, 1482, 1, FS, III
118.2, 1489, 1, FS, III
118.2, 1508, 1, LTS, III
118.2, 1518, 1, LTS, III
118.2, 1934, 2, IB, V
118.2, 2050, 2, FS, IV
118.2, 2249, 2, FS, III
118.3, 407, 0, IB, V
118.3, 418, 0, IB, V
118.3, 426, 0, IB, V
118.3, 1115, 1, FS, V
118.3, 1116, 1, FS, V
118.3, 1132, 1, FS, V
118.3, 1138, 1, FS, V
118.3, 1296, 1, LTS, IV
118.3, 1494, 1, FS, III
118.3, 1511, 1, LTS, III
118.3, 1516, 1, LTS, III
118.3, 1946, 2, IB, V
118.3, 2079, 2, RS, III
118.3, 2113, 2, RS, III
118.3, 2129, 2, RS, III
118.4, 343, 0, RS, V
118.4, 351, 0, RS, V
118.4, 401, 0, IB, V
118.4, 408, 0, IB, V
118.4, 416, 0, IB, V
118.4, 430, 0, IB, V
118.4, 1117, 1, FS, V
118.4, 1125, 1, FS, V
118.4, 1130, 1, FS, V
118.4, 1134, 1, FS, V
118.4, 1297, 1, LTS, IV
118.4, 1488, 1, FS, III
118.4, 1495, 1, FS, III
118.4, 3011, 3, FS, III
118.5, 409, 0, IB, V
118.5, 411, 0, IB, V
118.5, 684, 0, RS, III
118.5, 728, 0, FS, III
118.5, 1120, 1, FS, V
118.5, 1128, 1, FS, V
118.5, 1164, 1, IB, V
118.5, 1305, 1, LTS, IV
118.5, 1312, 1, RS, III
118.5, 1942, 2, IB, V
118.5, 1944, 2, IB, V
118.5, 2082, 2, RS, III
118.6, 276, 0, RS, V
118.6, 342, 0, RS, V
118.6, 612, 0, RS, III
118.6, 619, 0, RS, III
118.6, 634, 0, RS, III
118.6, 722, 0, FS, III
118.6, 723, 0, FS, III
118.6, 1067, 1, RS, V
118.6, 1088, 1, RS, V
118.6, 1107, 1, RS, V
118.6, 1145, 1, FS, V
118.6, 1302, 1, LTS, IV
118.6, 1490, 1, FS, III
118.6, 1870, 2, RS, V
118.6, 1933, 2, IB, V
118.7, 310, 0, RS, V
118.7, 341, 0, RS, V
118.7, 403, 0, IB, V
118.7, 412, 0, IB, V
118.7, 417, 0, IB, V
118.7, 422, 0, IB, V
118.7, 431, 0, IB, V
118.7, 592, 0, RS, III
118.7, 607, 0, RS, III
118.7, 641, 0, RS, III
118.7, 664, 0, RS, III
118.7, 682, 0, RS, III
118.7, 719, 0, FS, III
118.7, 1074, 1, RS, V
118.7, 1294, 1, LTS, IV
118.7, 2157, 2, RS, III
118.7, 2178, 2, RS, III
118.7, 2245, 2, FS, III
118.8, 284, 0, RS, V
118.8, 285, 0, RS, V
118.8, 296, 0, RS, V
118.8, 297, 0, RS, V
118.8, 319, 0, RS, V
118.8, 363, 0, FS, V
118.8, 419, 0, IB, V
118.8, 420, 0, IB, V
118.8, 549, 0, RS, III
118.8, 712, 0, RS, III
118.8, 729, 0, FS, III
118.8, 733, 0, FS, III
118.8, 740, 0, FS, III
118.8, 1073, 1, RS, V
118.8, 1175, 1, IB, V
118.8, 1303, 1, LTS, IV
118.8, 1504, 1, LTS, III
118.8, 1507, 1, LTS, III
118.8, 1820, 2, RS, V
118.8, 1827, 2, RS, V
118.8, 1867, 2, RS, V
118.8, 1883, 2, FS, V
118.8, 2248, 2, FS, III
118.8, 2666, 3, FS, V
118.9, 283, 0, RS, V
118.9, 288, 0, RS, V
118.9, 308, 0, RS, V
118.9, 324, 0, RS, V
118.9, 327, 0, RS, V
118.9, 348, 0, RS, V
118.9, 352, 0, RS, V
118.9, 357, 0, FS, V
118.9, 709, 0, RS, III
118.9, 726, 0, FS, III
118.9, 737, 0, FS, III
118.9, 1049, 1, RS, V
118.9, 1055, 1, RS, V
118.9, 1092, 1, RS, V
118.9, 1106, 1, RS, V
118.9, 1295, 1, LTS, IV
118.9, 1298, 1, LTS, IV
118.9, 1299, 1, LTS, IV
118.9, 1306, 1, LTS, IV
118.9, 1497, 1, FS, III
118.9, 1796, 2, RS, V
118.9, 1811, 2, RS, V
118.9, 1819, 2, RS, V
118.9, 1862, 2, RS, V
118.9, 1885, 2, FS, V
118.9, 1926, 2, IB, V
118.9, 1941, 2, IB, V
118.9, 1949, 2, IB, V
118.9, 2230, 2, RS, III
118.9, 2242, 2, FS, III
118.9, 3000, 3, FS, III
119, 295, 0, RS, V
119, 315, 0, RS, V
119, 333, 0, RS, V
119, 338, 0, RS, V
119, 345, 0, RS, V
119, 406, 0, IB, V
119, 546, 0, RS, III
119, 569, 0, RS, III
119, 665, 0, RS, III
119, 716, 0, FS, III
119, 738, 0, FS, III
119, 739, 0, FS, III
119, 1076, 1, RS, V
119, 1170, 1, IB, V
119, 1190, 1, IB, V
119, 1801, 2, RS, V
119, 1816, 2, RS, V
119, 1821, 2, RS, V
119, 1832, 2, RS, V
119, 1858, 2, RS, V
119, 1873, 2, RS, V
119, 1874, 2, RS, V
119, 1888, 2, FS, V
119, 1923, 2, IB, V
119, 1929, 2, IB, V
119, 1930, 2, IB, V
119, 2117, 2, RS, III
119, 2135, 2, RS, III
119, 2195, 2, RS, III
119, 2218, 2, RS, III
119, 2252, 2, FS, III
119, 2254, 2, FS, III
119, 2262, 2, FS, III
119.1, 277, 0, RS, V
119.1, 279, 0, RS, V
119.1, 312, 0, RS, V
119.1, 323, 0, RS, V
119.1, 325, 0, RS, V
119.1, 326, 0, RS, V
119.1, 336, 0, RS, V
119.1, 346, 0, RS, V
119.1, 360, 0, FS, V
119.1, 370, 0, FS, V
119.1, 376, 0, FS, V
119.1, 620, 0, RS, III
119.1, 679, 0, RS, III
119.1, 715, 0, FS, III
119.1, 725, 0, FS, III
119.1, 731, 0, FS, III
119.1, 736, 0, FS, III
119.1, 742, 0, FS, III
119.1, 1037, 1, RS, V
119.1, 1042, 1, RS, V
119.1, 1171, 1, IB, V
119.1, 1300, 1, LTS, IV
119.1, 1493, 1, FS, III
119.1, 1496, 1, FS, III
119.1, 1893, 2, FS, V
119.1, 1904, 2, FS, V
119.1, 1905, 2, FS, V
119.1, 1907, 2, FS, V
119.1, 2264, 2, FS, III
119.1, 2640, 3, FS, V
119.2, 275, 0, RS, V
119.2, 294, 0, RS, V
119.2, 305, 0, RS, V
119.2, 313, 0, RS, V
119.2, 321, 0, RS, V
119.2, 334, 0, RS, V
119.2, 340, 0, RS, V
119.2, 347, 0, RS, V
119.2, 349, 0, RS, V
119.2, 359, 0, FS, V
119.2, 378, 0, FS, V
119.2, 381, 0, FS, V
119.2, 385, 0, FS, V
119.2, 428, 0, IB, V
119.2, 669, 0, RS, III
119.2, 672, 0, RS, III
119.2, 717, 0, FS, III
119.2, 720, 0, FS, III
119.2, 1036, 1, RS, V
119.2, 1041, 1, RS, V
119.2, 1051, 1, RS, V
119.2, 1057, 1, RS, V
119.2, 1071, 1, RS, V
119.2, 1095, 1, RS, V
119.2, 1102, 1, RS, V
119.2, 1111, 1, RS, V
119.2, 1287, 1, FS, IV
119.2, 1491, 1, FS, III
119.2, 1817, 2, RS, V
119.2, 1836, 2, RS, V
119.2, 1861, 2, RS, V
119.2, 1868, 2, RS, V
119.2, 1871, 2, RS, V
119.2, 1875, 2, RS, V
119.2, 1877, 2, FS, V
119.2, 1878, 2, FS, V
119.2, 1881, 2, FS, V
119.2, 1884, 2, FS, V
119.2, 1897, 2, FS, V
119.2, 1900, 2, FS, V
119.2, 1925, 2, IB, V
119.2, 2083, 2, RS, III
119.2, 2236, 2, RS, III
119.2, 2237, 2, FS, III
119.2, 2239, 2, FS, III
119.2, 2244, 2, FS, III
119.2, 2247, 2, FS, III
119.2, 2251, 2, FS, III
119.2, 2258, 2, FS, III
119.2, 2999, 3, FS, III
119.2, 3025, 3, FS, III
119.3, 280, 0, RS, V
119.3, 281, 0, RS, V
119.3, 291, 0, RS, V
119.3, 293, 0, RS, V
119.3, 303, 0, RS, V
119.3, 304, 0, RS, V
119.3, 311, 0, RS, V
119.3, 316, 0, RS, V
119.3, 318, 0, RS, V
119.3, 329, 0, RS, V
119.3, 362, 0, FS, V
119.3, 371, 0, FS, V
119.3, 383, 0, FS, V
