13.8, 1026, 1, LTS, VI
940.5, 1145, 1, FS, V
940.5, 1286, 1, FS, IV
940.5, 1848, 2, RS, V
940.5, 1861, 2, RS, V
940.5, 1892, 2, FS, V
940.5, 1993, 2, RS, IV
940.5, 2008, 2, RS, IV
940.5, 2021, 2, RS, IV
940.5, 2046, 2, FS, IV
940.6, 1149, 1, FS, V
940.6, 1812, 2, RS, V
940.6, 1991, 2, RS, IV
940.6, 2013, 2, RS, IV
940.6, 2029, 2, RS, IV
940.7, 1144, 1, FS, V
940.7, 1969, 2, RS, IV
940.7, 2004, 2, RS, IV
940.8, 1151, 1, FS, V
940.8, 1841, 2, RS, V
940.8, 1986, 2, RS, IV
940.8, 2032, 2, RS, IV
940.8, 3437, 4, LTS, V
940.9, 1139, 1, FS, V
940.9, 1865, 2, RS, V
940.9, 1883, 2, FS, V
940.9, 1978, 2, RS, IV
940.9, 2067, 2, LTS, IV
940.9, 2658, 3, FS, V
941, 1128, 1, FS, V
941, 1135, 1, FS, V
941, 1147, 1, FS, V
941, 1813, 2, RS, V
941, 1822, 2, RS, V
941, 1826, 2, RS, V
941, 1900, 2, FS, V
941, 1998, 2, RS, IV
941, 2020, 2, RS, IV
941, 2673, 3, FS, V
941.1, 1140, 1, FS, V
941.1, 1844, 2, RS, V
941.1, 1885, 2, FS, V
941.1, 1894, 2, FS, V
941.1, 1896, 2, FS, V
941.1, 1905, 2, FS, V
941.1, 1952, 2, IB, V
941.1, 2667, 3, FS, V
941.2, 1834, 2, RS, V
941.2, 1839, 2, RS, V
941.2, 1851, 2, RS, V
941.2, 1903, 2, FS, V
941.2, 2047, 2, FS, IV
941.2, 2057, 2, FS, IV
941.2, 2058, 2, LTS, IV
941.2, 2668, 3, FS, V
941.3, 1123, 1, FS, V
941.3, 1152, 1, FS, V
941.3, 1807, 2, RS, V
941.3, 1817, 2, RS, V
941.3, 2017, 2, RS, IV
941.3, 2027, 2, RS, IV
941.4, 1127, 1, FS, V
941.4, 1838, 2, RS, V
941.4, 1868, 2, RS, V
941.4, 1878, 2, RS, V
941.4, 1899, 2, FS, V
941.4, 1904, 2, FS, V
941.4, 1910, 2, FS, V
941.4, 1931, 2, IB, V
941.4, 2059, 2, LTS, IV
941.5, 1122, 1, FS, V
941.5, 1873, 2, RS, V
941.5, 1884, 2, FS, V
941.5, 1911, 2, FS, V
941.5, 1913, 2, FS, V
941.5, 1974, 2, RS, IV
941.5, 2010, 2, RS, IV
941.5, 2674, 3, FS, V
941.6, 1136, 1, FS, V
941.6, 1798, 2, RS, V
941.6, 1800, 2, RS, V
941.6, 1806, 2, RS, V
941.6, 1886, 2, FS, V
941.6, 1985, 2, RS, IV
941.6, 2048, 2, FS, IV
941.7, 1972, 2, RS, IV
941.7, 1995, 2, RS, IV
941.7, 2014, 2, RS, IV
941.8, 1141, 1, FS, V
941.8, 2003, 2, RS, IV
941.8, 2659, 3, FS, V
941.9, 2022, 2, RS, IV
941.9, 2650, 3, FS, V
941.9, 3438, 4, LTS, V
942, 1802, 2, RS, V
942, 1837, 2, RS, V
942, 2031, 2, RS, IV
942, 2041, 2, RS, IV
942.1, 1148, 1, FS, V
942.1, 1833, 2, RS, V
942.1, 1989, 2, RS, IV
942.1, 2662, 3, FS, V
942.2, 400, 0, LTS, V
942.2, 1847, 2, RS, V
942.2, 1906, 2, FS, V
942.2, 2023, 2, RS, IV
942.2, 2044, 2, FS, IV
942.3, 1820, 2, RS, V
942.3, 1846, 2, RS, V
942.3, 1853, 2, RS, V
942.3, 1867, 2, RS, V
942.3, 2006, 2, RS, IV
942.3, 2045, 2, FS, IV
942.3, 2647, 3, FS, V
942.4, 1799, 2, RS, V
942.4, 1828, 2, RS, V
942.4, 1897, 2, FS, V
942.4, 1992, 2, RS, IV
942.4, 2651, 3, FS, V
942.5, 1130, 1, FS, V
942.5, 1901, 2, FS, V
942.5, 1953, 2, IB, V
942.5, 2018, 2, RS, IV
942.5, 2035, 2, RS, IV
942.5, 2060, 2, LTS, IV
942.5, 2062, 2, LTS, IV
942.6, 1124, 1, FS, V
942.6, 1138, 1, FS, V
942.6, 1165, 1, LTS, V
942.6, 1815, 2, RS, V
942.6, 1855, 2, RS, V
942.6, 1869, 2, RS, V
942.6, 1908, 2, FS, V
942.6, 3439, 4, LTS, V
942.7, 1131, 1, FS, V
942.7, 1132, 1, FS, V
942.7, 1143, 1, FS, V
942.7, 1830, 2, RS, V
942.7, 1961, 2, RS, IV
942.8, 1133, 1, FS, V
942.8, 1858, 2, RS, V
942.8, 1877, 2, RS, V
942.8, 1909, 2, FS, V
942.8, 1965, 2, RS, IV
942.8, 1981, 2, RS, IV
942.8, 2028, 2, RS, IV
942.8, 2040, 2, RS, IV
942.8, 2053, 2, FS, IV
942.9, 1890, 2, FS, V
942.9, 1902, 2, FS, V
942.9, 2019, 2, RS, IV
943, 1150, 1, FS, V
943, 1814, 2, RS, V
943, 1859, 2, RS, V
943, 1864, 2, RS, V
943, 1870, 2, RS, V
943, 1889, 2, FS, V
943, 1898, 2, FS, V
943, 1912, 2, FS, V
943, 2015, 2, RS, IV
943, 2064, 2, LTS, IV
943.1, 1129, 1, FS, V
943.2, 1801, 2, RS, V
943.2, 1887, 2, FS, V
943.2, 1891, 2, FS, V
943.2, 1893, 2, FS, V
943.2, 1907, 2, FS, V
943.2, 2024, 2, RS, IV
943.3, 1125, 1, FS, V
943.3, 1126, 1, FS, V
943.3, 1146, 1, FS, V
943.3, 1857, 2, RS, V
943.3, 1888, 2, FS, V
943.3, 1895, 2, FS, V
943.3, 2645, 3, FS, V
943.4, 1137, 1, FS, V
943.4, 1145, 1, FS, V
943.4, 1892, 2, FS, V
943.4, 1977, 2, RS, IV
943.4, 2054, 2, FS, IV
943.5, 1166, 1, LTS, V
943.5, 2001, 2, RS, IV
943.5, 2051, 2, FS, IV
943.6, 1804, 2, RS, V
943.6, 1808, 2, RS, V
943.6, 1943, 2, IB, V
943.6, 1964, 2, RS, IV
943.6, 1999, 2, RS, IV
943.7, 1819, 2, RS, V
943.7, 1955, 2, RS, IV
943.7, 1962, 2, RS, IV
943.7, 2025, 2, RS, IV
943.7, 2033, 2, RS, IV
943.8, 394, 0, LTS, V
943.8, 1809, 2, RS, V
943.8, 1883, 2, FS, V
943.8, 2012, 2, RS, IV
943.8, 2656, 3, FS, V
943.9, 1272, 1, RS, IV
943.9, 1900, 2, FS, V
943.9, 2654, 3, FS, V
944, 1142, 1, FS, V
944, 1827, 2, RS, V
944, 1856, 2, RS, V
944, 1871, 2, RS, V
944, 1894, 2, FS, V
944, 1896, 2, FS, V
944, 1905, 2, FS, V
944.1, 401, 0, LTS, V
944.1, 1854, 2, RS, V
944.1, 1879, 2, RS, V
944.1, 1885, 2, FS, V
944.1, 1903, 2, FS, V
944.1, 1987, 2, RS, IV
944.2, 2026, 2, RS, IV
944.2, 2063, 2, LTS, IV
944.3, 1899, 2, FS, V
944.3, 1904, 2, FS, V
944.3, 1910, 2, FS, V
944.3, 1990, 2, RS, IV
944.3, 2671, 3, FS, V
944.3, 2890, 3, RS, III
944.4, 1128, 1, FS, V
944.4, 1139, 1, FS, V
944.4, 1840, 2, RS, V
944.4, 1884, 2, FS, V
944.4, 1911, 2, FS, V
944.4, 1913, 2, FS, V
944.4, 2052, 2, FS, IV
944.5, 1123, 1, FS, V
944.5, 1886, 2, FS, V
944.5, 1952, 2, IB, V
944.5, 1979, 2, RS, IV
944.5, 2066, 2, LTS, IV
944.5, 2649, 3, FS, V
944.6, 1956, 2, RS, IV
944.6, 1980, 2, RS, IV
944.6, 1984, 2, RS, IV
944.6, 2061, 2, LTS, IV
944.7, 1794, 2, RS, V
944.7, 1821, 2, RS, V
944.7, 2065, 2, LTS, IV
944.7, 2666, 3, FS, V
944.8, 1971, 2, RS, IV
944.8, 1973, 2, RS, IV
944.8, 1975, 2, RS, IV
944.8, 1996, 2, RS, IV
944.8, 2036, 2, RS, IV
944.9, 258, 0, LTS, VI
944.9, 1960, 2, RS, IV
944.9, 2002, 2, RS, IV
945, 1874, 2, RS, V
945, 1876, 2, RS, V
945, 1983, 2, RS, IV
945, 2672, 3, FS, V
945.1, 1906, 2, FS, V
945.1, 1946, 2, IB, V
945.1, 1967, 2, RS, IV
945.1, 2663, 3, FS, V
945.2, 1836, 2, RS, V
945.2, 1963, 2, RS, IV
945.3, 1141, 1, FS, V
945.3, 1897, 2, FS, V
945.3, 2657, 3, FS, V
945.4, 1901, 2, FS, V
945.4, 1970, 2, RS, IV
945.4, 1994, 2, RS, IV
945.4, 2000, 2, RS, IV
945.4, 2009, 2, RS, IV
945.4, 2011, 2, RS, IV
945.4, 2038, 2, RS, IV
945.4, 2043, 2, RS, IV
945.5, 1795, 2, RS, V
945.5, 1908, 2, FS, V
945.6, 1842, 2, RS, V
945.6, 1947, 2, IB, V
945.7, 1909, 2, FS, V
945.7, 1968, 2, RS, IV
945.7, 2067, 2, LTS, IV
945.7, 2647, 3, FS, V
945.8, 1823, 2, RS, V
945.8, 1831, 2, RS, V
945.8, 1890, 2, FS, V
945.8, 1902, 2, FS, V
945.8, 2960, 3, RS, III
945.9, 1136, 1, FS, V
945.9, 1152, 1, FS, V
945.9, 1835, 2, RS, V
945.9, 1889, 2, FS, V
945.9, 1898, 2, FS, V
945.9, 1912, 2, FS, V
945.9, 1957, 2, RS, IV
945.9, 1959, 2, RS, IV
945.9, 1966, 2, RS, IV
945.9, 2039, 2, RS, IV
946, 2058, 2, LTS, IV
946.1, 1852, 2, RS, V
946.1, 1887, 2, FS, V
946.1, 1891, 2, FS, V
946.1, 1893, 2, FS, V
946.1, 1907, 2, FS, V
946.1, 2007, 2, RS, IV
946.2, 1140, 1, FS, V
946.2, 1818, 2, RS, V
946.2, 1860, 2, RS, V
946.2, 1888, 2, FS, V
946.2, 1895, 2, FS, V
946.2, 1976, 2, RS, IV
946.2, 1982, 2, RS, IV
946.2, 2016, 2, RS, IV
946.2, 2059, 2, LTS, IV
946.3, 1892, 2, FS, V
946.3, 1939, 2, IB, V
946.3, 1988, 2, RS, IV
946.3, 2653, 3, FS, V
946.4, 1832, 2, RS, V
946.4, 1862, 2, RS, V
946.4, 1866, 2, RS, V
946.4, 1954, 2, RS, IV
946.4, 2030, 2, RS, IV
946.4, 2034, 2, RS, IV
946.4, 2037, 2, RS, IV
946.5, 1816, 2, RS, V
946.5, 2005, 2, RS, IV
946.6, 1122, 1, FS, V
946.6, 1829, 2, RS, V
946.6, 1850, 2, RS, V
946.6, 1945, 2, IB, V
946.6, 2042, 2, RS, IV
946.6, 2645, 3, FS, V
946.7, 1131, 1, FS, V
946.7, 1137, 1, FS, V
946.7, 1144, 1, FS, V
946.7, 1803, 2, RS, V
946.7, 1883, 2, FS, V
946.7, 2659, 3, FS, V
946.8, 1861, 2, RS, V
946.8, 1900, 2, FS, V
946.8, 1944, 2, IB, V
946.8, 2008, 2, RS, IV
946.8, 2644, 3, FS, V
946.9, 1882, 2, RS, V
946.9, 1894, 2, FS, V
946.9, 1896, 2, FS, V
946.9, 1905, 2, FS, V
946.9, 1991, 2, RS, IV
946.9, 2013, 2, RS, IV
946.9, 2029, 2, RS, IV
946.9, 2661, 3, FS, V
946.9, 2674, 3, FS, V
947, 1134, 1, FS, V
947, 1885, 2, FS, V
947, 1903, 2, FS, V
947, 1943, 2, IB, V
947, 1969, 2, RS, IV
947, 2004, 2, RS, IV
947, 2651, 3, FS, V
947.1, 1941, 2, IB, V
947.1, 1986, 2, RS, IV
947.1, 2032, 2, RS, IV
947.1, 2665, 3, FS, V
947.2, 1899, 2, FS, V
947.2, 1904, 2, FS, V
947.2, 1910, 2, FS, V
947.2, 1978, 2, RS, IV
947.2, 2646, 3, FS, V
947.3, 1025, 1, LTS, VI
947.3, 1622, 2, RS, VI
947.3, 1884, 2, FS, V
947.3, 1911, 2, FS, V
947.3, 1913, 2, FS, V
947.3, 1998, 2, RS, IV
947.3, 2020, 2, RS, IV
947.3, 2060, 2, LTS, IV
947.3, 2062, 2, LTS, IV
947.3, 2670, 3, FS, V
947.4, 1886, 2, FS, V
947.4, 2671, 3, FS, V
947.5, 1851, 2, RS, V
947.5, 2658, 3, FS, V
947.6, 1143, 1, FS, V
947.6, 1554, 2, RS, VI
947.6, 1807, 2, RS, V
947.6, 2017, 2, RS, IV
947.6, 2027, 2, RS, IV
947.6, 2662, 3, FS, V
947.7, 1151, 1, FS, V
947.7, 1838, 2, RS, V
947.7, 1868, 2, RS, V
947.7, 1931, 2, IB, V
947.7, 2652, 3, FS, V
947.8, 1974, 2, RS, IV
947.8, 2010, 2, RS, IV
947.8, 2064, 2, LTS, IV
947.8, 2673, 3, FS, V
947.9, 1148, 1, FS, V
947.9, 1985, 2, RS, IV
948, 1637, 2, RS, VI
948, 1810, 2, RS, V
948, 1906, 2, FS, V
948, 1972, 2, RS, IV
948, 1995, 2, RS, IV
948, 2014, 2, RS, IV
948.1, 1133, 1, FS, V
948.1, 1662, 2, RS, VI
948.1, 1845, 2, RS, V
948.1, 2003, 2, RS, IV
948.1, 2666, 3, FS, V
948.2, 1132, 1, FS, V
948.2, 1897, 2, FS, V
948.2, 1997, 2, RS, IV
948.2, 2022, 2, RS, IV
948.2, 2660, 3, FS, V
948.3, 1802, 2, RS, V
948.3, 1901, 2, FS, V
948.3, 1929, 2, IB, V
948.3, 2031, 2, RS, IV
948.3, 2041, 2, RS, IV
948.3, 2656, 3, FS, V
948.3, 2667, 3, FS, V
948.4, 1124, 1, FS, V
948.4, 1578, 2, RS, VI
948.4, 1833, 2, RS, V
948.4, 1908, 2, FS, V
948.4, 1989, 2, RS, IV
948.5, 404, 0, LTS, V
948.5, 1946, 2, IB, V
948.5, 2668, 3, FS, V
948.6, 397, 0, LTS, V
948.6, 1909, 2, FS, V
948.6, 2006, 2, RS, IV
948.7, 1586, 2, RS, VI
948.7, 1834, 2, RS, V
948.7, 1890, 2, FS, V
948.7, 1902, 2, FS, V
948.7, 1992, 2, RS, IV
948.7, 2655, 3, FS, V
948.7, 2663, 3, FS, V
948.8, 1889, 2, FS, V
948.8, 1898, 2, FS, V
948.8, 1912, 2, FS, V
948.8, 2018, 2, RS, IV
948.8, 2035, 2, RS, IV
948.9, 1129, 1, FS, V
948.9, 1796, 2, RS, V
948.9, 1828, 2, RS, V
948.9, 2648, 3, FS, V
948.9, 2657, 3, FS, V
949, 1543, 2, RS, VI
949, 1830, 2, RS, V
949, 1853, 2, RS, V
949, 1887, 2, FS, V
949, 1891, 2, FS, V
949, 1893, 2, FS, V
949, 1907, 2, FS, V
949, 1961, 2, RS, IV
949, 2021, 2, RS, IV
949, 2063, 2, LTS, IV
949.1, 1125, 1, FS, V
949.1, 1877, 2, RS, V
949.1, 1888, 2, FS, V
949.1, 1895, 2, FS, V
949.1, 1965, 2, RS, IV
949.1, 1981, 2, RS, IV
949.1, 2028, 2, RS, IV
949.1, 2040, 2, RS, IV
949.2, 1576, 2, RS, VI
949.2, 1817, 2, RS, V
949.2, 1892, 2, FS, V
949.2, 2019, 2, RS, IV
949.2, 2650, 3, FS, V
949.3, 2015, 2, RS, IV
949.3, 2066, 2, LTS, IV
949.3, 2647, 3, FS, V
949.4, 1826, 2, RS, V
949.4, 1865, 2, RS, V
949.4, 2061, 2, LTS, IV
949.5, 2024, 2, RS, IV
949.5, 2065, 2, LTS, IV
949.5, 2645, 3, FS, V
949.6, 1883, 2, FS, V
949.7, 1900, 2, FS, V
949.7, 1939, 2, IB, V
949.7, 1977, 2, RS, IV
949.7, 3448, 4, LTS, V
949.8, 1894, 2, FS, V
949.8, 1896, 2, FS, V
949.8, 1905, 2, FS, V
949.8, 2001, 2, RS, IV
949.8, 2659, 3, FS, V
949.8, 2674, 3, FS, V
949.9, 1797, 2, RS, V
949.9, 1804, 2, RS, V
949.9, 1885, 2, FS, V
949.9, 1903, 2, FS, V
949.9, 1934, 2, IB, V
949.9, 1964, 2, RS, IV
949.9, 1999, 2, RS, IV
949.9, 2651, 3, FS, V
950, 1955, 2, RS, IV
950, 1962, 2, RS, IV
950, 2025, 2, RS, IV
950.1, 396, 0, LTS, V
950.1, 1899, 2, FS, V
950.1, 1904, 2, FS, V
950.1, 1910, 2, FS, V
950.1, 2012, 2, RS, IV
950.2, 1136, 1, FS, V
950.2, 1884, 2, FS, V
950.2, 1911, 2, FS, V
950.2, 1913, 2, FS, V
950.2, 2653, 3, FS, V
950.3, 1827, 2, RS, V
950.3, 1886, 2, FS, V
950.3, 2671, 3, FS, V
950.4, 1126, 1, FS, V
950.4, 1590, 2, RS, VI
950.4, 1987, 2, RS, IV
950.4, 3443, 4, LTS, V
950.5, 2023, 2, RS, IV
950.5, 2026, 2, RS, IV
950.5, 2067, 2, LTS, IV
950.6, 1990, 2, RS, IV
950.6, 2649, 3, FS, V
950.6, 2654, 3, FS, V
950.7, 1813, 2, RS, V
950.7, 1881, 2, RS, V
950.8, 1152, 1, FS, V
950.8, 1938, 2, IB, V
950.8, 1979, 2, RS, IV
950.8, 2058, 2, LTS, IV
950.8, 2646, 3, FS, V
950.8, 2672, 3, FS, V
950.9, 1805, 2, RS, V
950.9, 1906, 2, FS, V
950.9, 1956, 2, RS, IV
950.9, 1980, 2, RS, IV
950.9, 2661, 3, FS, V
950.9, 2665, 3, FS, V
951, 1131, 1, FS, V
951, 2059, 2, LTS, IV
951.1, 1596, 2, RS, VI
951.1, 1819, 2, RS, V
951.1, 1848, 2, RS, V
951.1, 1897, 2, FS, V
951.1, 1971, 2, RS, IV
951.1, 1973, 2, RS, IV
951.1, 1975, 2, RS, IV
951.1, 1993, 2, RS, IV
951.1, 1996, 2, RS, IV
951.1, 2033, 2, RS, IV
951.1, 2036, 2, RS, IV
951.1, 2652, 3, FS, V
951.1, 3445, 4, LTS, V
951.2, 1143, 1, FS, V
951.2, 1901, 2, FS, V
951.2, 1960, 2, RS, IV
951.2, 2002, 2, RS, IV
951.3, 1137, 1, FS, V
951.3, 1236, 1, RS, IV
951.3, 1908, 2, FS, V
951.3, 1983, 2, RS, IV
951.4, 1967, 2, RS, IV
951.5, 1151, 1, FS, V
951.5, 1291, 1, FS, IV
951.5, 1547, 2, RS, VI
951.5, 1909, 2, FS, V
951.5, 1963, 2, RS, IV
951.5, 2673, 3, FS, V
951.5, 3438, 4, LTS, V
951.5, 3444, 4, LTS, V
951.6, 1123, 1, FS, V
951.6, 1139, 1, FS, V
951.6, 1890, 2, FS, V
951.6, 1902, 2, FS, V
951.6, 2655, 3, FS, V
951.7, 1889, 2, FS, V
951.7, 1898, 2, FS, V
951.7, 1912, 2, FS, V
951.7, 1970, 2, RS, IV
951.7, 1994, 2, RS, IV
951.7, 2000, 2, RS, IV
951.7, 2009, 2, RS, IV
951.7, 2011, 2, RS, IV
951.7, 2038, 2, RS, IV
951.7, 2043, 2, RS, IV
951.7, 2664, 3, FS, V
951.7, 2666, 3, FS, V
951.7, 2812, 3, FS, IV
951.8, 1148, 1, FS, V
951.8, 2657, 3, FS, V
951.9, 1141, 1, FS, V
951.9, 1145, 1, FS, V
951.9, 1526, 2, RS, VI
951.9, 1842, 2, RS, V
951.9, 1887, 2, FS, V
951.9, 1891, 2, FS, V
951.9, 1893, 2, FS, V
951.9, 1907, 2, FS, V
951.9, 1984, 2, RS, IV
952, 1888, 2, FS, V
952, 1895, 2, FS, V
952, 1968, 2, RS, IV
952.1, 1128, 1, FS, V
952.1, 1147, 1, FS, V
952.1, 1536, 2, RS, VI
952.1, 1892, 2, FS, V
952.1, 1935, 2, IB, V
952.1, 2060, 2, LTS, IV
952.1, 2062, 2, LTS, IV
952.2, 1130, 1, FS, V
952.2, 1946, 2, IB, V
952.2, 1957, 2, RS, IV
952.2, 1959, 2, RS, IV
952.2, 1966, 2, RS, IV
952.2, 2039, 2, RS, IV
952.2, 2658, 3, FS, V
952.2, 2660, 3, FS, V
952.2, 3436, 4, LTS, V
952.3, 1546, 2, RS, VI
952.3, 1940, 2, IB, V
952.3, 1942, 2, IB, V
952.3, 1958, 2, RS, IV
952.4, 1582, 2, RS, VI
952.4, 1795, 2, RS, V
952.4, 1852, 2, RS, V
952.4, 2007, 2, RS, IV
952.5, 1860, 2, RS, V
952.5, 1883, 2, FS, V
952.5, 1976, 2, RS, IV
952.5, 1982, 2, RS, IV
952.5, 2016, 2, RS, IV
952.5, 2667, 3, FS, V
952.6, 1133, 1, FS, V
952.6, 1146, 1, FS, V
952.6, 1900, 2, FS, V
952.6, 1988, 2, RS, IV
952.6, 2064, 2, LTS, IV
952.7, 1894, 2, FS, V
952.7, 1896, 2, FS, V
952.7, 1905, 2, FS, V
952.7, 1941, 2, IB, V
952.7, 1954, 2, RS, IV
952.7, 2030, 2, RS, IV
952.7, 2034, 2, RS, IV
952.7, 2670, 3, FS, V
952.8, 1885, 2, FS, V
952.8, 1903, 2, FS, V
952.8, 2005, 2, RS, IV
952.8, 2662, 3, FS, V
952.9, 1720, 2, RS, VI
952.9, 2042, 2, RS, IV
952.9, 2647, 3, FS, V
952.9, 2650, 3, FS, V
953, 1899, 2, FS, V
953, 1904, 2, FS, V
953, 1910, 2, FS, V
953.1, 1884, 2, FS, V
953.1, 1911, 2, FS, V
953.1, 1913, 2, FS, V
953.1, 1939, 2, IB, V
953.1, 2008, 2, RS, IV
953.2, 1583, 2, RS, VI
953.2, 1886, 2, FS, V
953.2, 1991, 2, RS, IV
953.2, 2013, 2, RS, IV
953.2, 2029, 2, RS, IV
953.2, 2037, 2, RS, IV
953.2, 2645, 3, FS, V
953.2, 2671, 3, FS, V
953.3, 1127, 1, FS, V
953.3, 1532, 2, RS, VI
953.3, 1874, 2, RS, V
953.3, 1932, 2, IB, V
953.3, 1969, 2, RS, IV
953.3, 2004, 2, RS, IV
953.3, 2656, 3, FS, V
953.4, 1986, 2, RS, IV
953.4, 2032, 2, RS, IV
953.4, 3441, 4, LTS, V
953.5, 1125, 1, FS, V
953.5, 1801, 2, RS, V
953.5, 1978, 2, RS, IV
953.5, 2651, 3, FS, V
953.5, 2663, 3, FS, V
953.6, 1676, 2, RS, VI
953.6, 1998, 2, RS, IV
953.6, 2020, 2, RS, IV
953.6, 2644, 3, FS, V
953.6, 2659, 3, FS, V
953.7, 1142, 1, FS, V
953.7, 1597, 2, RS, VI
953.8, 1562, 2, RS, VI
953.8, 1906, 2, FS, V
953.8, 2063, 2, LTS, IV
953.9, 1135, 1, FS, V
953.9, 1799, 2, RS, V
953.9, 1807, 2, RS, V
953.9, 2017, 2, RS, IV
953.9, 2027, 2, RS, IV
954, 1838, 2, RS, V
954, 1897, 2, FS, V
954.1, 1124, 1, FS, V
954.1, 1129, 1, FS, V
954.1, 1901, 2, FS, V
954.1, 2010, 2, RS, IV
954.1, 2066, 2, LTS, IV
954.2, 1131, 1, FS, V
954.2, 1137, 1, FS, V
954.2, 1908, 2, FS, V
954.2, 1938, 2, IB, V
954.2, 1950, 2, IB, V
954.2, 1974, 2, RS, IV
954.2, 1985, 2, RS, IV
954.2, 2061, 2, LTS, IV
954.2, 2648, 3, FS, V
954.3, 1144, 1, FS, V
954.3, 1654, 2, RS, VI
954.3, 1972, 2, RS, IV
954.3, 1995, 2, RS, IV
954.3, 2014, 2, RS, IV
954.3, 2065, 2, LTS, IV
954.3, 2654, 3, FS, V
954.4, 1136, 1, FS, V
954.4, 1527, 2, RS, VI
954.4, 1692, 2, RS, VI
954.4, 1909, 2, FS, V
954.4, 2003, 2, RS, IV
954.5, 1890, 2, FS, V
954.5, 1902, 2, FS, V
954.5, 1952, 2, IB, V
954.5, 2653, 3, FS, V
954.6, 1611, 2, RS, VI
954.6, 1889, 2, FS, V
954.6, 1898, 2, FS, V
954.6, 1912, 2, FS, V
954.6, 2031, 2, RS, IV
954.6, 2041, 2, RS, IV
954.7, 1545, 2, RS, VI
954.7, 1632, 2, RS, VI
954.7, 1989, 2, RS, IV
954.8, 1851, 2, RS, V
954.8, 1887, 2, FS, V
954.8, 1891, 2, FS, V
954.8, 1893, 2, FS, V
954.8, 1907, 2, FS, V
954.8, 1947, 2, IB, V
954.9, 1138, 1, FS, V
954.9, 1895, 2, FS, V
954.9, 1997, 2, RS, IV
954.9, 2006, 2, RS, IV
954.9, 2674, 3, FS, V
954.9, 2806, 3, FS, IV
955, 1888, 2, FS, V
955, 1892, 2, FS, V
955, 1992, 2, RS, IV
955.1, 2018, 2, RS, IV
955.1, 2035, 2, RS, IV
955.2, 1152, 1, FS, V
955.2, 1712, 2, RS, VI
955.2, 1936, 2, IB, V
955.3, 1150, 1, FS, V
955.3, 1933, 2, IB, V
955.3, 1961, 2, RS, IV
955.3, 2067, 2, LTS, IV
955.4, 1877, 2, RS, V
955.4, 1883, 2, FS, V
955.4, 1943, 2, IB, V
955.4, 1965, 2, RS, IV
955.4, 1981, 2, RS, IV
955.4, 2028, 2, RS, IV
955.4, 2040, 2, RS, IV
955.5, 1151, 1, FS, V
955.5, 1900, 2, FS, V
955.5, 1935, 2, IB, V
955.5, 1953, 2, IB, V
955.5, 2019, 2, RS, IV
955.5, 2669, 3, FS, V
955.6, 1894, 2, FS, V
955.6, 1896, 2, FS, V
955.6, 2015, 2, RS, IV
955.6, 2021, 2, RS, IV
955.6, 2058, 2, LTS, IV
955.6, 2666, 3, FS, V
955.7, 1885, 2, FS, V
955.7, 1905, 2, FS, V
955.7, 1940, 2, IB, V
955.7, 1942, 2, IB, V
955.8, 1646, 2, RS, VI
955.8, 1903, 2, FS, V
955.8, 2024, 2, RS, IV
955.8, 2059, 2, LTS, IV
955.9, 1904, 2, FS, V
955.9, 1910, 2, FS, V
955.9, 1928, 2, IB, V
955.9, 2646, 3, FS, V
956, 1123, 1, FS, V
956, 1528, 2, RS, VI
956, 1911, 2, FS, V
956, 1913, 2, FS, V
956, 1977, 2, RS, IV
956.1, 1619, 2, RS, VI
956.1, 1694, 2, RS, VI
956.1, 1886, 2, FS, V
956.1, 2001, 2, RS, IV
956.2, 1930, 2, IB, V
956.2, 1964, 2, RS, IV
956.2, 1999, 2, RS, IV
956.3, 1141, 1, FS, V
956.3, 1884, 2, FS, V
956.3, 1955, 2, RS, IV
956.3, 1962, 2, RS, IV
956.3, 2025, 2, RS, IV
956.3, 2661, 3, FS, V
956.4, 1948, 2, IB, V
956.4, 2012, 2, RS, IV
956.4, 2657, 3, FS, V
956.5, 1736, 2, RS, VI
956.5, 1844, 2, RS, V
956.5, 1899, 2, FS, V
956.7, 1134, 1, FS, V
956.7, 1530, 2, RS, VI
956.7, 1932, 2, IB, V
956.7, 1949, 2, IB, V
956.7, 1987, 2, RS, IV
956.7, 3447, 4, LTS, V
956.8, 2023, 2, RS, IV
956.8, 2026, 2, RS, IV
956.8, 2651, 3, FS, V
956.8, 2816, 3, FS, IV
956.9, 1897, 2, FS, V
956.9, 1931, 2, IB, V
956.9, 1990, 2, RS, IV
956.9, 2060, 2, LTS, IV
956.9, 2062, 2, LTS, IV
957, 1901, 2, FS, V
957.1, 1906, 2, FS, V
957.1, 1908, 2, FS, V
957.1, 1979, 2, RS, IV
957.1, 2022, 2, RS, IV
957.2, 1956, 2, RS, IV
957.2, 1980, 2, RS, IV
957.3, 1143, 1, FS, V
957.3, 1909, 2, FS, V
957.3, 1944, 2, IB, V
957.3, 2817, 3, FS, IV
957.4, 1890, 2, FS, V
957.4, 1902, 2, FS, V
957.4, 1971, 2, RS, IV
957.4, 1973, 2, RS, IV
957.4, 1975, 2, RS, IV
957.4, 1996, 2, RS, IV
957.4, 2033, 2, RS, IV
957.4, 2036, 2, RS, IV
957.4, 2064, 2, LTS, IV
957.5, 1889, 2, FS, V
957.5, 1912, 2, FS, V
957.5, 1960, 2, RS, IV
957.5, 2002, 2, RS, IV
957.6, 1140, 1, FS, V
957.6, 1983, 2, RS, IV
