10.6, 1777, 2, LTS, VI
138.1, 1066, 1, RS, V
138.1, 1087, 1, RS, V
138.1, 1093, 1, RS, V
138.1, 1173, 1, IB, V
138.1, 1179, 1, IB, V
138.1, 1292, 1, FS, IV
138.1, 1299, 1, LTS, IV
138.1, 1301, 1, LTS, IV
138.1, 1479, 1, FS, III
138.1, 1481, 1, FS, III
138.1, 1911, 2, FS, V
138.1, 2658, 3, FS, V
138.2, 1051, 1, RS, V
138.2, 1069, 1, RS, V
138.2, 1183, 1, IB, V
138.2, 1288, 1, FS, IV
138.2, 1297, 1, LTS, IV
138.2, 1480, 1, FS, III
138.2, 1497, 1, FS, III
138.3, 378, 0, FS, V
138.3, 1048, 1, RS, V
138.3, 1099, 1, RS, V
138.3, 1461, 1, RS, III
138.3, 2665, 3, FS, V
138.3, 2674, 3, FS, V
138.4, 391, 0, FS, V
138.4, 1054, 1, RS, V
138.4, 1070, 1, RS, V
138.4, 1091, 1, RS, V
138.4, 1108, 1, RS, V
138.4, 1298, 1, LTS, IV
138.4, 1327, 1, RS, III
138.4, 1483, 1, FS, III
138.4, 1512, 1, LTS, III
138.5, 382, 0, FS, V
138.5, 1076, 1, RS, V
138.5, 1089, 1, RS, V
138.5, 1490, 1, FS, III
138.5, 1894, 2, FS, V
138.5, 1910, 2, FS, V
138.6, 1085, 1, RS, V
138.6, 1304, 1, LTS, IV
138.6, 1510, 1, LTS, III
138.6, 1891, 2, FS, V
138.6, 1899, 2, FS, V
138.6, 2651, 3, FS, V
138.7, 1034, 1, RS, V
138.7, 1037, 1, RS, V
138.7, 1039, 1, RS, V
138.7, 1047, 1, RS, V
138.7, 1049, 1, RS, V
138.7, 1058, 1, RS, V
138.7, 1073, 1, RS, V
138.7, 1084, 1, RS, V
138.7, 1104, 1, RS, V
138.7, 1107, 1, RS, V
138.7, 1113, 1, RS, V
138.7, 1289, 1, FS, IV
138.7, 1296, 1, FS, IV
138.7, 1498, 1, FS, III
138.7, 1509, 1, LTS, III
138.7, 1884, 2, FS, V
138.8, 1074, 1, RS, V
138.8, 1106, 1, RS, V
138.8, 1116, 1, RS, V
138.8, 1492, 1, FS, III
138.8, 1499, 1, FS, III
138.8, 1500, 1, FS, III
138.8, 1897, 2, FS, V
138.8, 1900, 2, FS, V
138.9, 368, 0, FS, V
138.9, 384, 0, FS, V
138.9, 1050, 1, RS, V
138.9, 1057, 1, RS, V
138.9, 1083, 1, RS, V
138.9, 1120, 1, RS, V
138.9, 1486, 1, FS, III
138.9, 1753, 2, FS, VI
138.9, 1909, 2, FS, V
138.9, 1912, 2, FS, V
139, 366, 0, FS, V
139, 367, 0, FS, V
139, 389, 0, FS, V
139, 1061, 1, RS, V
139, 1072, 1, RS, V
139, 1077, 1, RS, V
139, 1080, 1, RS, V
139, 1126, 1, FS, V
139, 1886, 2, FS, V
139, 1906, 2, FS, V
139, 1907, 2, FS, V
139.1, 1045, 1, RS, V
139.1, 1064, 1, RS, V
139.1, 1067, 1, RS, V
139.1, 1082, 1, RS, V
139.1, 1114, 1, RS, V
139.1, 1501, 1, FS, III
139.1, 1905, 2, FS, V
139.2, 361, 0, FS, V
139.2, 362, 0, FS, V
139.2, 1053, 1, RS, V
139.2, 1075, 1, RS, V
139.2, 1094, 1, RS, V
139.2, 1095, 1, RS, V
139.3, 1042, 1, RS, V
139.3, 1046, 1, RS, V
139.3, 1056, 1, RS, V
139.3, 1059, 1, RS, V
139.3, 1068, 1, RS, V
139.3, 1071, 1, RS, V
139.3, 1079, 1, RS, V
139.3, 1098, 1, RS, V
139.3, 1101, 1, RS, V
139.3, 1139, 1, FS, V
139.3, 1482, 1, FS, III
139.4, 370, 0, FS, V
139.4, 371, 0, FS, V
139.4, 706, 0, RS, III
139.4, 1041, 1, RS, V
139.4, 1052, 1, RS, V
139.4, 1092, 1, RS, V
139.4, 1129, 1, FS, V
139.4, 1131, 1, FS, V
139.4, 1150, 1, FS, V
139.4, 1485, 1, FS, III
139.4, 1517, 1, LTS, III
139.4, 1885, 2, FS, V
139.4, 1893, 2, FS, V
139.5, 1035, 1, RS, V
139.5, 1078, 1, RS, V
139.5, 1086, 1, RS, V
139.5, 1103, 1, RS, V
139.5, 1105, 1, RS, V
139.5, 1119, 1, RS, V
139.5, 1122, 1, FS, V
139.5, 1128, 1, FS, V
139.5, 1130, 1, FS, V
139.5, 1135, 1, FS, V
139.5, 1140, 1, FS, V
139.5, 1144, 1, FS, V
139.5, 1149, 1, FS, V
139.5, 1440, 1, RS, III
139.5, 1890, 2, FS, V
139.6, 230, 0, FS, VI
139.6, 364, 0, FS, V
139.6, 380, 0, FS, V
139.6, 1063, 1, RS, V
139.6, 1081, 1, RS, V
139.6, 1090, 1, RS, V
139.6, 1102, 1, RS, V
139.6, 1127, 1, FS, V
139.6, 1133, 1, FS, V
139.6, 1134, 1, FS, V
139.6, 1136, 1, FS, V
139.6, 1137, 1, FS, V
139.6, 1138, 1, FS, V
139.6, 1148, 1, FS, V
139.6, 1151, 1, FS, V
139.6, 1319, 1, RS, III
139.7, 1123, 1, FS, V
139.7, 1125, 1, FS, V
139.7, 1141, 1, FS, V
139.7, 1142, 1, FS, V
139.7, 1143, 1, FS, V
139.7, 1146, 1, FS, V
139.7, 1152, 1, FS, V
139.7, 1381, 1, RS, III
139.7, 1516, 1, LTS, III
139.7, 1895, 2, FS, V
139.8, 377, 0, FS, V
139.8, 1109, 1, RS, V
139.8, 1118, 1, RS, V
139.8, 1124, 1, FS, V
139.8, 1132, 1, FS, V
139.8, 1145, 1, FS, V
139.8, 1302, 1, LTS, IV
139.8, 1504, 1, FS, III
139.9, 379, 0, FS, V
139.9, 386, 0, FS, V
139.9, 1147, 1, FS, V
139.9, 2650, 3, FS, V
140, 1191, 1, IB, V
140.1, 385, 0, FS, V
140.1, 1908, 2, FS, V
140.1, 2538, 3, LTS, VI
140.2, 1178, 1, IB, V
140.3, 363, 0, FS, V
140.3, 1167, 1, IB, V
140.3, 1174, 1, IB, V
140.3, 1902, 2, FS, V
140.4, 387, 0, FS, V
140.4, 1171, 1, IB, V
140.4, 1175, 1, IB, V
140.4, 1332, 1, RS, III
140.4, 2653, 3, FS, V
140.5, 375, 0, FS, V
140.5, 1887, 2, FS, V
140.5, 1896, 2, FS, V
140.5, 1903, 2, FS, V
140.6, 376, 0, FS, V
140.6, 383, 0, FS, V
140.6, 1170, 1, IB, V
140.6, 1180, 1, IB, V
140.6, 1883, 2, FS, V
140.7, 369, 0, FS, V
140.7, 381, 0, FS, V
140.7, 388, 0, FS, V
140.7, 1169, 1, IB, V
140.7, 1172, 1, IB, V
140.7, 1487, 1, FS, III
140.7, 1904, 2, FS, V
140.8, 365, 0, FS, V
140.8, 1410, 1, RS, III
140.9, 373, 0, FS, V
140.9, 390, 0, FS, V
140.9, 1182, 1, IB, V
140.9, 1184, 1, IB, V
140.9, 1185, 1, IB, V
140.9, 1496, 1, FS, III
140.9, 1888, 2, FS, V
140.9, 1889, 2, FS, V
140.9, 1892, 2, FS, V
140.9, 1901, 2, FS, V
141, 1176, 1, IB, V
141, 1181, 1, IB, V
141, 1315, 1, RS, III
141, 1911, 2, FS, V
141, 1913, 2, FS, V
141, 2652, 3, FS, V
141.1, 372, 0, FS, V
141.1, 1168, 1, IB, V
141.1, 1186, 1, IB, V
141.2, 378, 0, FS, V
141.2, 1188, 1, IB, V
141.2, 1190, 1, IB, V
141.2, 1491, 1, FS, III
141.3, 374, 0, FS, V
141.3, 1311, 1, RS, III
141.3, 1470, 1, RS, III
141.3, 1488, 1, FS, III
141.3, 1520, 1, LTS, III
141.4, 382, 0, FS, V
141.4, 1177, 1, IB, V
141.4, 1189, 1, IB, V
141.4, 1192, 1, IB, V
141.4, 1502, 1, FS, III
141.4, 2666, 3, FS, V
141.5, 1173, 1, IB, V
141.5, 1179, 1, IB, V
141.5, 1353, 1, RS, III
141.5, 1518, 1, LTS, III
141.5, 1891, 2, FS, V
141.5, 1899, 2, FS, V
141.6, 1884, 2, FS, V
141.6, 1910, 2, FS, V
141.7, 1894, 2, FS, V
141.7, 1897, 2, FS, V
141.7, 1900, 2, FS, V
141.8, 368, 0, FS, V
141.8, 384, 0, FS, V
141.8, 1909, 2, FS, V
141.9, 389, 0, FS, V
141.9, 1126, 1, FS, V
141.9, 1886, 2, FS, V
141.9, 1906, 2, FS, V
141.9, 1907, 2, FS, V
141.9, 2274, 2, LTS, III
142, 366, 0, FS, V
142, 1521, 1, LTS, III
142.1, 361, 0, FS, V
142.1, 362, 0, FS, V
142.1, 391, 0, FS, V
142.1, 1514, 1, LTS, III
142.2, 1139, 1, FS, V
142.2, 1513, 1, LTS, III
142.2, 3305, 4, LTS, VI
142.3, 371, 0, FS, V
142.3, 1129, 1, FS, V
142.3, 1131, 1, FS, V
142.3, 1150, 1, FS, V
142.3, 1885, 2, FS, V
142.3, 1893, 2, FS, V
142.3, 1905, 2, FS, V
142.3, 2659, 3, FS, V
142.4, 1122, 1, FS, V
142.4, 1128, 1, FS, V
142.4, 1130, 1, FS, V
142.4, 1135, 1, FS, V
142.4, 1140, 1, FS, V
142.4, 1144, 1, FS, V
142.4, 1149, 1, FS, V
142.4, 1890, 2, FS, V
142.4, 1912, 2, FS, V
142.5, 364, 0, FS, V
142.5, 370, 0, FS, V
142.5, 380, 0, FS, V
142.5, 1127, 1, FS, V
142.5, 1133, 1, FS, V
142.5, 1134, 1, FS, V
142.5, 1136, 1, FS, V
142.5, 1137, 1, FS, V
142.5, 1138, 1, FS, V
142.5, 1148, 1, FS, V
142.5, 1151, 1, FS, V
142.6, 1123, 1, FS, V
142.6, 1125, 1, FS, V
142.6, 1141, 1, FS, V
142.6, 1142, 1, FS, V
142.6, 1143, 1, FS, V
142.6, 1146, 1, FS, V
142.6, 1152, 1, FS, V
142.6, 1895, 2, FS, V
142.7, 377, 0, FS, V
142.7, 1124, 1, FS, V
142.7, 1132, 1, FS, V
142.7, 1145, 1, FS, V
142.7, 1484, 1, FS, III
142.8, 379, 0, FS, V
142.8, 386, 0, FS, V
142.8, 1147, 1, FS, V
143, 367, 0, FS, V
143, 385, 0, FS, V
143, 1908, 2, FS, V
143.1, 1483, 1, FS, III
143.1, 1515, 1, LTS, III
143.2, 363, 0, FS, V
143.2, 1902, 2, FS, V
143.2, 2259, 2, FS, III
143.3, 387, 0, FS, V
143.3, 2548, 3, LTS, VI
143.4, 375, 0, FS, V
143.4, 1191, 1, IB, V
143.4, 1510, 1, LTS, III
143.4, 1887, 2, FS, V
143.4, 1896, 2, FS, V
143.4, 1903, 2, FS, V
143.4, 2664, 3, FS, V
143.5, 376, 0, FS, V
143.5, 383, 0, FS, V
143.5, 1509, 1, LTS, III
143.5, 1883, 2, FS, V
143.6, 369, 0, FS, V
143.6, 381, 0, FS, V
143.6, 388, 0, FS, V
143.6, 1898, 2, FS, V
143.6, 1904, 2, FS, V
143.6, 2665, 3, FS, V
143.7, 365, 0, FS, V
143.7, 1174, 1, IB, V
143.8, 373, 0, FS, V
143.8, 390, 0, FS, V
143.8, 1171, 1, IB, V
143.8, 1888, 2, FS, V
143.8, 1889, 2, FS, V
143.8, 1892, 2, FS, V
143.8, 1901, 2, FS, V
143.9, 1501, 1, FS, III
143.9, 1911, 2, FS, V
143.9, 1913, 2, FS, V
144, 372, 0, FS, V
144, 1170, 1, IB, V
144.1, 378, 0, FS, V
144.1, 1491, 1, FS, III
144.1, 2674, 3, FS, V
144.2, 374, 0, FS, V
144.2, 1517, 1, LTS, III
144.3, 382, 0, FS, V
144.3, 1043, 1, RS, V
144.3, 1478, 1, FS, III
144.3, 1502, 1, FS, III
144.4, 1176, 1, IB, V
144.4, 1181, 1, IB, V
144.4, 1891, 2, FS, V
144.4, 1899, 2, FS, V
144.5, 1051, 1, RS, V
144.5, 1069, 1, RS, V
144.5, 1168, 1, IB, V
144.5, 1186, 1, IB, V
144.5, 1482, 1, FS, III
144.5, 1493, 1, FS, III
144.5, 1516, 1, LTS, III
144.5, 1884, 2, FS, V
144.5, 1910, 2, FS, V
144.6, 1485, 1, FS, III
144.6, 1894, 2, FS, V
144.6, 1897, 2, FS, V
144.6, 1900, 2, FS, V
144.7, 368, 0, FS, V
144.7, 384, 0, FS, V
144.7, 1479, 1, FS, III
144.7, 1498, 1, FS, III
144.7, 1909, 2, FS, V
144.7, 2648, 3, FS, V
144.7, 3294, 4, LTS, VI
144.8, 389, 0, FS, V
144.8, 1089, 1, RS, V
144.8, 1126, 1, FS, V
144.8, 1189, 1, IB, V
144.8, 1192, 1, IB, V
144.8, 1499, 1, FS, III
144.8, 1886, 2, FS, V
144.8, 1906, 2, FS, V
144.8, 1907, 2, FS, V
144.9, 366, 0, FS, V
144.9, 1085, 1, RS, V
144.9, 1495, 1, FS, III
145, 361, 0, FS, V
145, 362, 0, FS, V
145, 1037, 1, RS, V
145, 1113, 1, RS, V
145.1, 1074, 1, RS, V
145.1, 1106, 1, RS, V
145.1, 1139, 1, FS, V
145.1, 2651, 3, FS, V
145.2, 371, 0, FS, V
145.2, 391, 0, FS, V
145.2, 739, 0, FS, III
145.2, 1050, 1, RS, V
145.2, 1129, 1, FS, V
145.2, 1131, 1, FS, V
145.2, 1150, 1, FS, V
145.2, 1303, 1, LTS, IV
145.2, 1885, 2, FS, V
145.2, 1893, 2, FS, V
145.2, 1905, 2, FS, V
145.2, 2252, 2, FS, III
145.3, 1122, 1, FS, V
145.3, 1128, 1, FS, V
145.3, 1130, 1, FS, V
145.3, 1135, 1, FS, V
145.3, 1140, 1, FS, V
145.3, 1144, 1, FS, V
145.3, 1149, 1, FS, V
145.3, 1912, 2, FS, V
145.4, 364, 0, FS, V
145.4, 380, 0, FS, V
145.4, 726, 0, FS, III
145.4, 1064, 1, RS, V
145.4, 1127, 1, FS, V
145.4, 1133, 1, FS, V
145.4, 1134, 1, FS, V
145.4, 1136, 1, FS, V
145.4, 1137, 1, FS, V
145.4, 1138, 1, FS, V
145.4, 1148, 1, FS, V
145.4, 1151, 1, FS, V
145.4, 1890, 2, FS, V
145.4, 2265, 2, FS, III
145.5, 1094, 1, RS, V
145.5, 1123, 1, FS, V
145.5, 1125, 1, FS, V
145.5, 1141, 1, FS, V
145.5, 1142, 1, FS, V
145.5, 1143, 1, FS, V
145.5, 1146, 1, FS, V
145.5, 1152, 1, FS, V
145.5, 1487, 1, FS, III
145.5, 1489, 1, FS, III
145.5, 1895, 2, FS, V
145.5, 2261, 2, FS, III
145.6, 377, 0, FS, V
145.6, 1046, 1, RS, V
145.6, 1056, 1, RS, V
145.6, 1071, 1, RS, V
145.6, 1124, 1, FS, V
145.6, 1132, 1, FS, V
145.6, 1145, 1, FS, V
145.6, 2239, 2, FS, III
145.7, 379, 0, FS, V
145.7, 386, 0, FS, V
145.7, 1052, 1, RS, V
145.7, 1092, 1, RS, V
145.7, 1147, 1, FS, V
145.7, 2277, 2, LTS, III
145.8, 1504, 1, FS, III
145.8, 2248, 2, FS, III
145.9, 385, 0, FS, V
145.9, 1908, 2, FS, V
146, 1500, 1, FS, III
146.1, 363, 0, FS, V
146.1, 1520, 1, LTS, III
146.1, 1902, 2, FS, V
146.1, 2242, 2, FS, III
146.2, 387, 0, FS, V
146.2, 1496, 1, FS, III
146.3, 375, 0, FS, V
146.3, 760, 0, LTS, III
146.3, 1518, 1, LTS, III
146.3, 1887, 2, FS, V
146.3, 1896, 2, FS, V
146.3, 1903, 2, FS, V
146.3, 2659, 3, FS, V
146.4, 1179, 1, IB, V
146.4, 1883, 2, FS, V
146.5, 369, 0, FS, V
146.5, 381, 0, FS, V
146.5, 388, 0, FS, V
146.5, 1484, 1, FS, III
146.5, 1904, 2, FS, V
146.6, 365, 0, FS, V
146.6, 383, 0, FS, V
146.6, 729, 0, FS, III
146.7, 373, 0, FS, V
146.7, 390, 0, FS, V
146.7, 1888, 2, FS, V
146.7, 1889, 2, FS, V
146.7, 1892, 2, FS, V
146.7, 1901, 2, FS, V
146.7, 2282, 2, LTS, III
146.8, 1911, 2, FS, V
146.9, 1514, 1, LTS, III
146.9, 2269, 2, LTS, III
147, 378, 0, FS, V
147, 717, 0, FS, III
147.1, 370, 0, FS, V
147.1, 374, 0, FS, V
147.1, 752, 0, LTS, III
147.1, 756, 0, LTS, III
147.2, 382, 0, FS, V
147.3, 755, 0, LTS, III
147.3, 1891, 2, FS, V
147.4, 376, 0, FS, V
147.4, 758, 0, LTS, III
147.4, 2262, 2, FS, III
147.5, 367, 0, FS, V
147.5, 1897, 2, FS, V
147.5, 1900, 2, FS, V
147.6, 368, 0, FS, V
147.6, 384, 0, FS, V
147.6, 1884, 2, FS, V
147.6, 1899, 2, FS, V
147.6, 1909, 2, FS, V
147.6, 1913, 2, FS, V
147.6, 2270, 2, LTS, III
147.7, 750, 0, LTS, III
147.7, 1126, 1, FS, V
147.7, 1886, 2, FS, V
147.7, 1906, 2, FS, V
147.7, 1907, 2, FS, V
147.8, 2240, 2, FS, III
147.9, 361, 0, FS, V
147.9, 362, 0, FS, V
147.9, 2645, 3, FS, V
148, 1139, 1, FS, V
148.1, 1129, 1, FS, V
148.1, 1131, 1, FS, V
148.1, 1150, 1, FS, V
148.1, 1885, 2, FS, V
148.1, 2273, 2, LTS, III
148.2, 372, 0, FS, V
148.2, 1122, 1, FS, V
148.2, 1128, 1, FS, V
148.2, 1130, 1, FS, V
148.2, 1135, 1, FS, V
148.2, 1140, 1, FS, V
148.2, 1144, 1, FS, V
148.2, 1149, 1, FS, V
148.2, 1181, 1, IB, V
148.2, 1894, 2, FS, V
148.3, 380, 0, FS, V
148.3, 754, 0, LTS, III
148.3, 1127, 1, FS, V
148.3, 1133, 1, FS, V
148.3, 1134, 1, FS, V
148.3, 1136, 1, FS, V
148.3, 1137, 1, FS, V
148.3, 1138, 1, FS, V
148.3, 1148, 1, FS, V
148.3, 1151, 1, FS, V
148.3, 1890, 2, FS, V
148.3, 2665, 3, FS, V
148.4, 364, 0, FS, V
148.4, 366, 0, FS, V
148.4, 389, 0, FS, V
148.4, 721, 0, FS, III
148.4, 1123, 1, FS, V
148.4, 1125, 1, FS, V
148.4, 1141, 1, FS, V
148.4, 1142, 1, FS, V
148.4, 1143, 1, FS, V
148.4, 1146, 1, FS, V
148.4, 1152, 1, FS, V
148.4, 2245, 2, FS, III
148.5, 743, 0, FS, III
148.5, 748, 0, LTS, III
148.5, 1124, 1, FS, V
148.5, 1132, 1, FS, V
148.5, 1145, 1, FS, V
148.5, 2263, 2, FS, III
148.6, 379, 0, FS, V
148.6, 386, 0, FS, V
148.6, 1147, 1, FS, V
148.8, 1490, 1, FS, III
148.8, 1908, 2, FS, V
148.9, 2644, 3, FS, V
149, 363, 0, FS, V
149, 746, 0, LTS, III
149, 1893, 2, FS, V
149, 1895, 2, FS, V
149, 1898, 2, FS, V
149, 1902, 2, FS, V
149.1, 387, 0, FS, V
149.1, 1905, 2, FS, V
149.1, 2260, 2, FS, III
149.1, 2281, 2, LTS, III
149.2, 375, 0, FS, V
149.2, 1896, 2, FS, V
149.2, 1903, 2, FS, V
149.4, 381, 0, FS, V
149.4, 388, 0, FS, V
149.4, 391, 0, FS, V
149.4, 741, 0, FS, III
149.4, 1910, 2, FS, V
149.5, 365, 0, FS, V
149.5, 377, 0, FS, V
149.5, 737, 0, FS, III
149.5, 1904, 2, FS, V
149.6, 371, 0, FS, V
149.6, 390, 0, FS, V
149.6, 1892, 2, FS, V
149.9, 1883, 2, FS, V
150.1, 382, 0, FS, V
150.1, 718, 0, FS, III
150.1, 1911, 2, FS, V
150.2, 2257, 2, FS, III
150.3, 728, 0, FS, III
150.3, 1891, 2, FS, V
150.4, 1897, 2, FS, V
150.5, 368, 0, FS, V
150.5, 2648, 3, FS, V
150.6, 1126, 1, FS, V
150.6, 1906, 2, FS, V
150.7, 2271, 2, LTS, III
150.8, 1886, 2, FS, V
150.8, 1909, 2, FS, V
150.8, 2280, 2, LTS, III
151, 378, 0, FS, V
151.1, 1129, 1, FS, V
151.1, 1135, 1, FS, V
151.1, 1140, 1, FS, V
151.2, 384, 0, FS, V
151.2, 1133, 1, FS, V
151.2, 1137, 1, FS, V
151.2, 1138, 1, FS, V
151.2, 1887, 2, FS, V
151.3, 1125, 1, FS, V
151.3, 1141, 1, FS, V
151.3, 1143, 1, FS, V
151.3, 1151, 1, FS, V
151.3, 1152, 1, FS, V
151.3, 2674, 3, FS, V
151.4, 1145, 1, FS, V
151.5, 1139, 1, FS, V
151.5, 2653, 3, FS, V
151.6, 1900, 2, FS, V
151.7, 255, 0, LTS, VI
151.7, 1136, 1, FS, V
151.8, 3031, 3, LTS, III
151.9, 1128, 1, FS, V
151.9, 1907, 2, FS, V
152.1, 361, 0, FS, V
152.1, 362, 0, FS, V
152.2, 2658, 3, FS, V
152.2, 2673, 3, FS, V
152.4, 1131, 1, FS, V
152.5, 2657, 3, FS, V
152.7, 1123, 1, FS, V
152.7, 1150, 1, FS, V
152.7, 2064, 2, LTS, IV
152.8, 3791, 4, LTS, III
152.9, 1146, 1, FS, V
152.9, 1147, 1, FS, V
153, 1148, 1, FS, V
153, 2659, 3, FS, V
153.1, 1134, 1, FS, V
153.6, 2655, 3, FS, V
153.7, 369, 0, FS, V
153.9, 2665, 3, FS, V
154.1, 2058, 2, LTS, IV
154.4, 2662, 3, FS, V
154.5, 1125, 1, FS, V
155.3, 2272, 2, LTS, III
155.8, 3027, 3, LTS, III
156.1, 3792, 4, LTS, III
156.6, 2823, 3, LTS, IV
157.1, 3028, 3, LTS, III
157.3, 1137, 1, FS, V
158.6, 2061, 2, LTS, IV
158.6, 3032, 3, LTS, III
159.2, 3037, 3, LTS, III
159.4, 262, 0, LTS, VI
160.9, 2059, 2, LTS, IV
162.8, 250, 0, LTS, VI
162.8, 2824, 3, LTS, IV
164.1, 2821, 3, LTS, IV
168, 2819, 3, LTS, IV
170.6, 536, 0, LTS, IV
172.2, 3040, 3, LTS, III
173.9, 3043, 3, LTS, III
174.1, 3252, 4, RS, VI
175.6, 3038, 3, LTS, III
175.7, 538, 0, LTS, IV
178.1, 3306, 4, LTS, VI
179.8, 404, 0, LTS, V
180.1, 1918, 2, LTS, V
180.6, 392, 0, LTS, V
180.6, 403, 0, LTS, V
180.7, 1921, 2, LTS, V
180.8, 1161, 1, LTS, V
180.9, 1157, 1, LTS, V
181, 402, 0, LTS, V
181, 1166, 1, LTS, V
181.1, 399, 0, LTS, V
181.2, 1920, 2, LTS, V
181.4, 398, 0, LTS, V
181.5, 1159, 1, LTS, V
181.5, 1922, 2, LTS, V
181.5, 1927, 2, LTS, V
181.6, 397, 0, LTS, V
181.8, 1924, 2, LTS, V
181.9, 1926, 2, LTS, V
182, 1160, 1, LTS, V
182.4, 394, 0, LTS, V
182.4, 396, 0, LTS, V
182.4, 400, 0, LTS, V
182.5, 395, 0, LTS, V
182.6, 1923, 2, LTS, V
182.7, 405, 0, LTS, V
183.1, 393, 0, LTS, V
183.1, 3308, 4, LTS, VI
183.3, 1919, 2, LTS, V
183.4, 1917, 2, LTS, V
184.1, 2278, 2, LTS, III
184.3, 1156, 1, LTS, V
184.3, 1916, 2, LTS, V
184.7, 1155, 1, LTS, V
184.8, 1158, 1, LTS, V
184.9, 1163, 1, LTS, V
185.1, 1153, 1, LTS, V
185.4, 1165, 1, LTS, V
185.4, 1787, 2, LTS, VI
185.5, 1925, 2, LTS, V
185.6, 1154, 1, LTS, V
185.8, 2063, 2, LTS, IV
185.9, 3442, 4, LTS, V
186.9, 1915, 2, LTS, V
187, 3299, 4, LTS, VI
187.3, 2680, 3, LTS, V
188.3, 3315, 4, LTS, VI
188.4, 1157, 1, LTS, V
188.6, 401, 0, LTS, V
188.8, 1788, 2, LTS, VI
188.8, 2683, 3, LTS, V
190.1, 1164, 1, LTS, V
190.3, 1161, 1, LTS, V
190.5, 2679, 3, LTS, V
191.5, 2067, 2, LTS, IV
191.6, 2682, 3, LTS, V
191.7, 2688, 3, LTS, V
192, 2276, 2, LTS, III
194.8, 2057, 2, FS, IV
195.5, 3798, 4, LTS, III
196.7, 2685, 3, LTS, V
197.5, 2687, 3, LTS, V
198.8, 1162, 1, LTS, V
198.9, 3582, 4, LTS, IV
200, 2681, 3, LTS, V
201.1, 2678, 3, LTS, V
201.7, 267, 0, LTS, VI
201.9, 1772, 2, LTS, VI
204.2, 1777, 2, LTS, VI
205, 2275, 2, LTS, III
206.5, 537, 0, LTS, IV
209.4, 271, 0, LTS, VI
210, 3033, 3, LTS, III
210.4, 2547, 3, LTS, VI
215.4, 1920, 2, LTS, V
215.8, 1505, 1, LTS, III
216.3, 1159, 1, LTS, V
216.5, 3316, 4, RS, V
217.9, 2828, 3, LTS, IV
219.4, 751, 0, LTS, III
220.5, 545, 0, LTS, IV
220.8, 747, 0, LTS, III
220.8, 2549, 3, LTS, VI
220.9, 3030, 3, LTS, III
221.3, 539, 0, LTS, IV
222.9, 255, 0, LTS, VI
224.5, 2747, 3, RS, IV
224.6, 2060, 2, LTS, IV
229.5, 753, 0, LTS, III
229.9, 1862, 2, RS, V
231.6, 2820, 3, LTS, IV
231.6, 3304, 4, LTS, VI
235.1, 1161, 1, LTS, V
236.3, 1780, 2, LTS, VI
236.9, 1918, 2, LTS, V
238.9, 2266, 2, LTS, III
239.2, 2591, 3, RS, V
240.4, 2065, 2, LTS, IV
240.7, 3027, 3, LTS, III
241.2, 1782, 2, LTS, VI
241.5, 398, 0, LTS, V
241.7, 1831, 2, RS, V
241.7, 3589, 4, LTS, IV
242.9, 2313, 3, RS, VI
243.3, 2495, 3, RS, VI
243.7, 3796, 4, LTS, III
246.1, 1864, 2, RS, V
250.6, 165, 0, RS, VI
251.4, 2947, 3, RS, III
258.9, 264, 0, LTS, VI
259.2, 2822, 3, LTS, IV
261.4, 2545, 3, LTS, VI
261.5, 2533, 3, LTS, VI
262.6, 1026, 1, LTS, VI
264.9, 3690, 4, RS, III
266, 2615, 3, RS, V
267.2, 2550, 3, LTS, VI
268.8, 2607, 3, RS, V
270, 395, 0, LTS, V
272.1, 2154, 2, RS, III
274, 2780, 3, RS, IV
274.3, 542, 0, LTS, IV
274.5, 2058, 2, LTS, IV
276.2, 3034, 3, LTS, III
280.5, 1777, 2, LTS, VI
280.5, 3455, 4, IB, V
284.5, 3504, 4, RS, IV
284.7, 2821, 3, LTS, IV
286.8, 3444, 4, LTS, V
287.2, 1025, 1, LTS, VI
287.7, 250, 0, LTS, VI
288.2, 2543, 3, LTS, VI
289.4, 1869, 2, RS, V
290.4, 283, 0, RS, V
292.5, 1839, 2, RS, V
293.1, 1793, 2, LTS, VI
294, 260, 0, LTS, VI
295.1, 1023, 1, LTS, VI
295.9, 3308, 4, LTS, VI
298.7, 3442, 4, LTS, V
298.9, 1786, 2, LTS, VI
299.5, 261, 0, LTS, VI
301, 3372, 4, RS, V
301.4, 1021, 1, LTS, VI
304.1, 2197, 2, RS, III
304.6, 262, 0, LTS, VI
305.8, 2547, 3, LTS, VI
308, 3753, 4, RS, III
308.8, 1942, 2, IB, V
313, 2828, 3, LTS, IV
314.7, 397, 0, LTS, V
315.3, 3037, 3, LTS, III
320.8, 2279, 2, LTS, III
321, 3294, 4, LTS, VI
321.3, 2681, 3, LTS, V
322.4, 545, 0, LTS, IV
322.9, 1028, 1, LTS, VI
323.4, 400, 0, LTS, V
323.8, 1922, 2, LTS, V
324.2, 2275, 2, LTS, III
324.6, 2538, 3, LTS, VI
324.9, 2554, 3, LTS, VI
325, 3375, 4, RS, V
325.8, 1920, 2, LTS, V
326.3, 3581, 4, LTS, IV
326.6, 2576, 3, RS, V
327.3, 264, 0, LTS, VI
327.5, 1784, 2, LTS, VI
327.8, 1159, 1, LTS, V
328.7, 2063, 2, LTS, IV
328.9, 402, 0, LTS, V
